Model,Epoch,Train MSE,Test MSE,Train RMSE,Test RMSE,Train MAE,Test MAE,Train R2,Test R2
CNNLSTM,1,0.43166202306747437,2.9769785404205322,0.6570099109355005,1.725392285951381,0.3757998049259186,1.5821582078933716,0.5689103603363037,-0.21438145637512207
CNNLSTM,2,0.41879430413246155,2.8130695819854736,0.6471431867310832,1.6772207910664219,0.37866660952568054,1.4699504375457764,0.5817610025405884,-0.14751911163330078
CNNLSTM,3,0.17894496023654938,0.4404694736003876,0.4230188651071597,0.6636787427667,0.2851034700870514,0.5358262658119202,0.8212922811508179,0.8203218579292297
CNNLSTM,4,0.12146644294261932,0.18957315385341644,0.34852036230702405,0.435399992941452,0.2168407291173935,0.32581883668899536,0.8786945939064026,0.9226685166358948
CNNLSTM,5,0.10984233021736145,0.13148672878742218,0.3314246976574942,0.36261098823315074,0.24009543657302856,0.2646121382713318,0.8903033137321472,0.9463633894920349
CNNLSTM,6,0.0737740620970726,0.08740512281656265,0.27161381057868283,0.295643573947689,0.16596142947673798,0.21407140791416168,0.9263237714767456,0.9643453359603882
CNNLSTM,7,0.0793297067284584,0.11440936475992203,0.28165529771062076,0.3382445339690237,0.1832858771085739,0.24463561177253723,0.9207754731178284,0.9533296823501587
CNNLSTM,8,0.06358707696199417,0.0413961187005043,0.25216478136725234,0.20346036149703534,0.16279785335063934,0.14659163355827332,0.9364972114562988,0.9831135272979736
CNNLSTM,9,0.05001816526055336,0.061994701623916626,0.22364741281882372,0.24898735233725552,0.13146114349365234,0.1806478202342987,0.9500481486320496,0.9747108817100525
CNNLSTM,10,0.052831247448921204,0.045774392783641815,0.22985048933800686,0.2139495098934368,0.13019894063472748,0.16477525234222412,0.9472388029098511,0.9813275337219238
