Model,Epoch,Train MSE,Test MSE,Train RMSE,Test RMSE,Train MAE,Test MAE,Train R2,Test R2
TCN,1,0.044935114681720734,0.14571985602378845,0.2119790430248253,0.3817327023242683,0.13234566152095795,0.34006401896476746,0.9551255702972412,0.9403834939002991
TCN,2,0.02476535364985466,0.10112670063972473,0.15737011676253743,0.31800424626052515,0.08764609694480896,0.2577315866947174,0.9752680659294128,0.9586273431777954
TCN,3,0.024177759885787964,0.166942298412323,0.15549199299574226,0.4085857295749853,0.08796603232622147,0.3348012864589691,0.9758548736572266,0.9317010641098022
TCN,4,0.029114114120602608,0.18969044089317322,0.17062858529743077,0.4355346609549844,0.09685928374528885,0.3692121207714081,0.9709252119064331,0.9223943948745728
TCN,5,0.031882014125585556,0.2237287312746048,0.1785553531137769,0.4729997159350149,0.10404634475708008,0.386474072933197,0.9681610465049744,0.9084687232971191
TCN,6,0.027592521160840988,0.23306551575660706,0.166109967072542,0.4827685944182855,0.09333592653274536,0.3927747905254364,0.9724447131156921,0.9046489000320435
TCN,7,0.018418051302433014,0.10892646759748459,0.13571312133479582,0.33004009998405437,0.07433722168207169,0.2733648121356964,0.9816068410873413,0.9554362893104553
TCN,8,0.023213300853967667,0.20866091549396515,0.15235911805326147,0.4567941719133084,0.08871588855981827,0.37756064534187317,0.9768180251121521,0.9146332144737244
TCN,9,0.019377443939447403,0.11509743332862854,0.13920288768358005,0.33926012634647845,0.08121797442436218,0.2794402539730072,0.9806486964225769,0.9529116749763489
TCN,10,0.01785215549170971,0.116030752658844,0.13361195864034667,0.34063287078443266,0.07719288021326065,0.28385332226753235,0.9821719527244568,0.952529788017273
TCN,11,0.01785464398562908,0.12318925559520721,0.13362127070803168,0.35098326967991966,0.07247831672430038,0.28840747475624084,0.9821694493293762,0.9496011734008789
TCN,12,0.02057376131415367,0.12074199318885803,0.14343556502539276,0.3474794859971708,0.08078211545944214,0.28316056728363037,0.9794540405273438,0.9506023526191711
TCN,13,0.018161620944738388,0.1611294448375702,0.1347650583227655,0.4014093233067341,0.07718200981616974,0.3353254199028015,0.9818629026412964,0.9340791702270508
TCN,14,0.016603605821728706,0.1283341944217682,0.12885497980958557,0.35823762284518385,0.07316897064447403,0.29582589864730835,0.9834188222885132,0.9474962949752808
TCN,15,0.01699182577431202,0.08423689752817154,0.13035269761041396,0.2902359342469012,0.07894743978977203,0.23288513720035553,0.9830310940742493,0.9655372500419617
TCN,16,0.01699824631214142,0.14055679738521576,0.13037732284466275,0.3749090521516062,0.07704011350870132,0.31162169575691223,0.9830247163772583,0.9424957633018494
TCN,17,0.016999531537294388,0.09636344760656357,0.1303822516192077,0.3104246246781392,0.07361199706792831,0.2649136483669281,0.9830234050750732,0.960576057434082
