epoch,train_loss,test_loss
1,0.07612673193216324,24.88956642150879
2,0.04844984412193298,21.96172523498535
3,0.05850420519709587,23.299373626708984
4,0.0444590300321579,22.288936614990234
5,0.05180789902806282,21.927635192871094
6,0.047913193702697754,21.267248153686523
7,0.018109973520040512,21.904203414916992
8,0.016980793327093124,21.587671279907227
9,0.029444539919495583,20.81425666809082
10,0.027092261239886284,20.757793426513672
11,0.06847299635410309,23.881452560424805
12,0.04137437045574188,22.803340911865234
13,0.025335796177387238,22.599035263061523
14,0.13496987521648407,19.265668869018555
15,0.03643890097737312,19.580944061279297
16,0.042140569537878036,20.436185836791992
17,0.051637545228004456,19.8424015045166
18,0.07861126214265823,19.285593032836914
19,0.041603922843933105,20.203353881835938
20,0.03176724165678024,20.612869262695312
21,0.02323613502085209,21.769872665405273
22,0.06651092320680618,21.891040802001953
23,0.06457199156284332,17.615468978881836
24,0.018171751871705055,20.992298126220703
25,0.0728190541267395,18.51746368408203
26,0.03215101361274719,20.041847229003906
27,0.035153262317180634,19.646068572998047
28,0.026346571743488312,20.118837356567383
29,0.020553510636091232,20.27738380432129
30,0.024152183905243874,20.215694427490234
31,0.04289909824728966,20.700666427612305
32,0.06872541457414627,18.678115844726562
33,0.05174272879958153,23.356916427612305
34,0.06714911013841629,20.094966888427734
35,0.014397650957107544,21.224714279174805
36,0.013775558210909367,20.56254768371582
37,0.027254723012447357,19.798622131347656
38,0.022663934156298637,19.583415985107422
39,0.0433541014790535,19.062517166137695
40,0.036151327192783356,19.001859664916992
41,0.09788819402456284,18.819480895996094
42,0.09467535465955734,19.92740249633789
43,0.021114449948072433,21.61897087097168
44,0.02737436816096306,20.496091842651367
45,0.04529070481657982,19.822511672973633
46,0.052484676241874695,18.700927734375
47,0.022524962201714516,20.876604080200195
48,0.03890476003289223,20.114648818969727
49,0.024562761187553406,20.32040023803711
50,0.028880413621664047,20.148426055908203
51,0.18936969339847565,17.887218475341797
52,0.026130611076951027,20.371997833251953
53,0.03408866003155708,21.90415382385254
54,0.033983297646045685,20.933570861816406
55,0.0340888611972332,19.839946746826172
56,0.00792266521602869,21.68795394897461
57,0.021007655188441277,21.16962242126465
58,0.02012448199093342,21.097360610961914
59,0.019451148808002472,21.254486083984375
60,0.019047347828745842,21.237598419189453
61,0.020888857543468475,22.646785736083984
62,0.02517968975007534,21.493915557861328
63,0.06960736215114594,19.44183921813965
64,0.01810467429459095,20.390628814697266
65,0.024684786796569824,20.04203987121582
66,0.010737314820289612,20.766523361206055
67,0.03341507166624069,19.54401397705078
68,0.0366801992058754,19.929426193237305
69,0.0470450185239315,19.478534698486328
70,0.04861674830317497,19.335920333862305
71,0.06657956540584564,18.466690063476562
72,0.03118080645799637,19.61802864074707
73,0.018954912200570107,20.230806350708008
74,0.09917216747999191,19.373458862304688
75,0.030808154493570328,20.493974685668945
76,0.010130908340215683,21.3389892578125
77,0.008233779110014439,21.221113204956055
78,0.01764909364283085,20.503170013427734
79,0.020661022514104843,20.273191452026367
80,0.021239612251520157,20.22986602783203
81,0.045803409069776535,19.00837516784668
82,0.17027334868907928,20.496213912963867
83,0.0256373081356287,21.81715965270996
84,0.04257972538471222,20.971126556396484
85,0.019471455365419388,20.673358917236328
86,0.019042106345295906,20.283706665039062
87,0.010039729066193104,20.518871307373047
88,0.023205675184726715,19.87721824645996
89,0.020733660086989403,20.06436538696289
90,0.013710992410779,20.331937789916992
91,0.036006417125463486,20.370086669921875
92,0.06174657866358757,19.19107437133789
93,0.04324821010231972,19.068878173828125
94,0.014933405444025993,21.97340965270996
95,0.0485030896961689,20.19419288635254
96,0.029422976076602936,20.047611236572266
97,0.032044410705566406,19.981006622314453
98,0.01760382577776909,20.51069450378418
99,0.016576191410422325,20.52791976928711
100,0.022488294169306755,20.209871292114258
