epoch,train_loss,test_loss
1,0.08696066588163376,24.81377410888672
2,0.06002131849527359,24.24900245666504
3,0.03094140812754631,22.950454711914062
4,0.05267629399895668,20.901504516601562
5,0.042749252170324326,20.866451263427734
6,0.02319413051009178,20.979835510253906
7,0.03679537773132324,19.920703887939453
8,0.03480476513504982,19.6278076171875
9,0.03827562555670738,19.451976776123047
10,0.03927520290017128,19.442581176757812
11,0.06139562651515007,22.637693405151367
12,0.06682450324296951,19.742197036743164
13,0.022452494129538536,22.17323875427246
14,0.08584146201610565,20.894426345825195
15,0.03094932623207569,21.555179595947266
16,0.037121668457984924,20.482465744018555
17,0.027871210128068924,20.443044662475586
18,0.035768233239650726,20.03167152404785
19,0.03247997537255287,20.170549392700195
20,0.026798397302627563,20.294353485107422
21,0.040184468030929565,21.330490112304688
22,0.02061808854341507,21.769031524658203
23,0.03346662223339081,20.196243286132812
24,0.049130894243717194,19.725418090820312
25,0.0813521072268486,18.54825782775879
26,0.06879200041294098,19.004627227783203
27,0.01807999424636364,20.51679801940918
28,0.027170002460479736,20.15339469909668
29,0.026876090094447136,19.881132125854492
30,0.029318254441022873,19.7462215423584
31,0.06786387413740158,18.938491821289062
32,0.05320056527853012,20.833118438720703
33,0.03129509836435318,20.519874572753906
34,0.02821570262312889,20.37676239013672
35,0.06250586360692978,19.83234977722168
36,0.06957511603832245,19.87095069885254
37,0.03831104934215546,19.68924903869629
38,0.03908940777182579,19.529701232910156
39,0.04481840506196022,19.224637985229492
40,0.04145636036992073,19.30388069152832
41,0.10688623785972595,21.059396743774414
42,0.03296535462141037,20.17351531982422
43,0.02352713793516159,20.35708999633789
44,0.04155838117003441,20.13116455078125
45,0.03689178451895714,20.300369262695312
46,0.07490910589694977,19.431861877441406
47,0.029305744916200638,20.092756271362305
48,0.042970336973667145,19.534832000732422
49,0.03537176921963692,19.872224807739258
50,0.034738682210445404,19.86210060119629
51,0.024247314780950546,20.644174575805664
52,0.14083434641361237,19.480567932128906
53,0.02474910579621792,20.399065017700195
54,0.044445283710956573,20.064958572387695
55,0.04445995017886162,19.49053382873535
56,0.02206270955502987,20.26643943786621
57,0.03473708778619766,19.914932250976562
58,0.03552659600973129,19.851119995117188
59,0.03297628462314606,20.22935676574707
60,0.03008979745209217,20.129606246948242
61,0.012040459550917149,22.193090438842773
62,0.04727635160088539,19.952816009521484
63,0.09672491997480392,19.598424911499023
64,0.05882317200303078,19.487958908081055
65,0.029870465397834778,19.34087371826172
66,0.032844092696905136,19.320695877075195
67,0.05551469326019287,18.62906837463379
68,0.05906109884381294,18.554527282714844
69,0.06261604279279709,18.557811737060547
70,0.06498059630393982,18.544219970703125
71,0.021654998883605003,20.170635223388672
72,0.026455707848072052,20.191274642944336
73,0.04602024704217911,19.556793212890625
74,0.02696397714316845,20.05839729309082
75,0.0158330537378788,20.251583099365234
76,0.03740744665265083,19.26118278503418
77,0.0475543811917305,19.253185272216797
78,0.0654725581407547,18.721038818359375
79,0.05626704916357994,18.65692138671875
80,0.04196369647979736,18.963626861572266
81,0.08765789866447449,18.241426467895508
82,0.013346115127205849,21.28436851501465
83,0.04588780552148819,18.723899841308594
84,0.02485770918428898,18.901615142822266
85,0.05783970654010773,17.53195571899414
86,0.04197222366929054,18.62012481689453
87,0.031024815514683723,18.925092697143555
88,0.03314223885536194,18.678890228271484
89,0.040103547275066376,18.402938842773438
90,0.03893713653087616,18.407564163208008
91,0.022548338398337364,19.4260311126709
92,0.04352596029639244,17.450424194335938
93,0.04010482877492905,17.585241317749023
94,0.033313971012830734,20.005231857299805
95,0.06883672624826431,19.077842712402344
96,0.05387956649065018,18.69529151916504
97,0.02477402612566948,18.547391891479492
98,0.03460746631026268,18.377647399902344
99,0.037446700036525726,17.74217414855957
100,0.03651018440723419,17.92141342163086
