epoch,train_loss,test_loss
1,0.061091262847185135,36.808963775634766
2,0.07422404736280441,36.51935958862305
3,0.04642198979854584,31.872777938842773
4,0.04558199271559715,33.185455322265625
5,0.07123307883739471,29.838369369506836
6,0.022696761414408684,31.771869659423828
7,0.07684531062841415,28.856761932373047
8,0.06662624329328537,28.98370361328125
9,0.061682797968387604,29.013072967529297
10,0.05412488430738449,29.36436653137207
11,0.08919679373502731,28.079830169677734
12,0.07829423248767853,33.74314498901367
13,0.06065000966191292,34.32798385620117
14,0.04287976399064064,32.20503234863281
15,0.020726680755615234,32.121788024902344
16,0.06276766210794449,30.492948532104492
17,0.01852838695049286,30.949932098388672
18,0.030806662514805794,29.316875457763672
19,0.05759280174970627,28.21563148498535
20,0.03997259959578514,29.119611740112305
21,0.005845786537975073,33.588993072509766
22,0.02468285523355007,31.56892967224121
23,0.022114098072052002,34.448631286621094
24,0.009298288263380527,32.593379974365234
25,0.035150784999132156,31.737913131713867
26,0.07415857166051865,30.18180274963379
27,0.04457421228289604,31.11916160583496
28,0.07336240261793137,30.35951805114746
29,0.08845528960227966,30.022216796875
30,0.07224177569150925,30.27037811279297
31,0.020802149549126625,32.23253631591797
32,0.018343467265367508,31.164630889892578
33,0.065395787358284,29.753686904907227
34,0.005360160488635302,33.93699645996094
35,0.10090556740760803,30.21744728088379
36,0.012923971749842167,33.335975646972656
37,0.031803179532289505,32.39668655395508
38,0.054857708513736725,31.556503295898438
39,0.055706221610307693,31.47665023803711
40,0.05944348871707916,31.463171005249023
41,0.17865464091300964,29.204078674316406
42,0.0145820751786232,33.49525833129883
43,0.01132770162075758,32.73128128051758
44,0.05784223973751068,31.213796615600586
45,0.03301654011011124,32.337318420410156
46,0.04475894942879677,32.02399826049805
47,0.10566190630197525,30.98167610168457
48,0.048174064606428146,31.99723243713379
49,0.050472088158130646,31.9764461517334
50,0.045182958245277405,32.113582611083984
51,0.014071867801249027,33.88471221923828
52,0.0077713835053145885,33.20688247680664
53,0.04090960696339607,30.435428619384766
54,0.04091603681445122,33.416316986083984
55,0.00305005582049489,32.71501541137695
56,0.029490206390619278,31.830759048461914
57,0.0479670949280262,31.424692153930664
58,0.06312114745378494,30.37608528137207
59,0.06104987859725952,30.357711791992188
60,0.05264294147491455,30.567007064819336
61,0.059527549892663956,29.45145034790039
62,0.03101576305925846,31.506427764892578
63,0.20354978740215302,26.86079978942871
64,0.04500214755535126,30.509496688842773
65,0.04931199550628662,29.369009017944336
66,0.02423153631389141,30.01018714904785
67,0.05040699988603592,28.74100112915039
68,0.031322404742240906,29.326826095581055
69,0.0367702841758728,29.00320816040039
70,0.03751008212566376,28.92790985107422
71,0.016571063548326492,31.400402069091797
72,0.03827071934938431,28.327774047851562
73,0.007614230737090111,31.227842330932617
74,0.03249140828847885,28.379302978515625
75,0.011630740948021412,30.028539657592773
76,0.024930911138653755,27.427431106567383
77,0.024778250604867935,27.709842681884766
78,0.036734748631715775,26.798917770385742
79,0.026582369580864906,27.112930297851562
80,0.02415735460817814,27.539392471313477
81,0.1188916265964508,26.00309181213379
82,0.07661532610654831,25.785436630249023
83,0.019505681470036507,35.16019821166992
84,0.02782125025987625,31.434314727783203
85,0.02350936457514763,30.877716064453125
86,0.010385080240666866,31.873414993286133
87,0.01242879033088684,31.398225784301758
88,0.02662145160138607,30.665283203125
89,0.021074803546071053,30.867097854614258
90,0.023671455681324005,30.769351959228516
91,0.057264864444732666,30.805217742919922
92,0.027119465172290802,30.199462890625
93,0.09333701431751251,30.650516510009766
94,0.02882755734026432,30.967548370361328
95,0.037171654403209686,29.134517669677734
96,0.03953449800610542,29.31626319885254
97,0.0945110023021698,27.74002456665039
98,0.051674000918865204,28.96099281311035
99,0.052176184952259064,28.89192008972168
100,0.058031704276800156,28.72504425048828
