Model,Epoch,Train MSE,Test MSE,Train RMSE,Test RMSE,Train MAE,Test MAE,Train R2,Test R2
TCNLSTM,1,0.050318337976932526,0.017062881961464882,0.22431749369349802,0.13062496683813887,0.1440868228673935,0.10370470583438873,0.9497482776641846,0.9930374622344971
TCNLSTM,2,0.03494294732809067,0.020221346989274025,0.1869303274701317,0.1422017826515337,0.11934560537338257,0.11082597821950912,0.965103268623352,0.9917486906051636
TCNLSTM,3,0.03178253397345543,0.013724310323596,0.1782765659683163,0.11715080163445746,0.10109227150678635,0.08578973263502121,0.9682595133781433,0.9943997859954834
TCNLSTM,4,0.028477352112531662,0.015135813504457474,0.1687523395764683,0.12302769405486504,0.09901496767997742,0.08780308067798615,0.9715603590011597,0.9938238263130188
TCNLSTM,5,0.022914474830031395,0.023143291473388672,0.15137527813362192,0.1521291933633669,0.08493098616600037,0.1246221661567688,0.9771158695220947,0.9905563592910767
TCNLSTM,6,0.021406028419733047,0.024231579154729843,0.14630799164684424,0.15566495801794905,0.08550902456045151,0.1178232952952385,0.978622317314148,0.9901123046875
TCNLSTM,7,0.020224371924996376,0.01737884432077408,0.14221241832201706,0.13182884479799586,0.08426596969366074,0.1105634793639183,0.9798023700714111,0.9929085373878479
TCNLSTM,8,0.01932584121823311,0.013602571561932564,0.13901741336333773,0.11663006285659185,0.0807739868760109,0.09863831847906113,0.9806997179985046,0.9944494366645813
TCNLSTM,9,0.021057549864053726,0.022135993465781212,0.14511219750266938,0.1487816973480986,0.08067712932825089,0.11488058418035507,0.9789703488349915,0.9909673929214478
TCNLSTM,10,0.017284613102674484,0.008955232799053192,0.13147095916085227,0.09463209180322071,0.07430971413850784,0.07582255452871323,0.9827382564544678,0.9963458180427551
