Model,Epoch,Train MSE,Test MSE,Train RMSE,Test RMSE,Train MAE,Test MAE,Train R2,Test R2
FNN,1,0.46717703342437744,0.4860885739326477,0.6835034992041938,0.6972005263427787,0.5300582647323608,0.5334868431091309,0.528892993927002,0.5292671918869019
FNN,2,0.08230776339769363,0.0844246968626976,0.2868932961881362,0.2905592828713232,0.22591491043567657,0.22535139322280884,0.916999876499176,0.918242335319519
FNN,3,0.02644317038357258,0.025948522612452507,0.1626135614995643,0.16108545127494447,0.12019681930541992,0.11794491857290268,0.9733343720436096,0.9748712182044983
FNN,4,0.0212703924626112,0.020146112889051437,0.145843726168153,0.14193700324105563,0.10756220668554306,0.10427823662757874,0.9785506725311279,0.9804903268814087
FNN,5,0.020711084827780724,0.01998789981007576,0.1439134629830744,0.14137856913293387,0.10556841641664505,0.10262646526098251,0.9791147112846375,0.9806435108184814
FNN,6,0.015237382613122463,0.014280075207352638,0.12343979347488582,0.11949926864777306,0.09191852807998657,0.08814964443445206,0.9846344590187073,0.9861710667610168
FNN,7,0.015265004709362984,0.014366631396114826,0.12355162770827013,0.11986088351132251,0.08969265967607498,0.08626844733953476,0.9846065640449524,0.9860872030258179
FNN,8,0.01162426732480526,0.010436720214784145,0.10781589551084413,0.10216026729988595,0.07581248879432678,0.07211441546678543,0.9882779717445374,0.9898929595947266
FNN,9,0.012093544006347656,0.011305092833936214,0.10997065065892653,0.1063254101047168,0.07612857967615128,0.07323924452066422,0.9878047108650208,0.9890520572662354
FNN,10,0.010636418126523495,0.009645143523812294,0.10313301181737831,0.09820969159819358,0.07438954710960388,0.07070767879486084,0.9892740845680237,0.9906595349311829
FNN,11,0.009915150701999664,0.008886780589818954,0.09957484974630725,0.09426972255087503,0.07193521410226822,0.06825971603393555,0.9900014400482178,0.9913939833641052
FNN,12,0.013035397976636887,0.012370295822620392,0.11417266737988076,0.11122183159173558,0.08003952354192734,0.07848601788282394,0.9868549704551697,0.9880204796791077
FNN,13,0.009575797244906425,0.009056960232555866,0.09785600260028214,0.09516806309133262,0.07109444588422775,0.06965219974517822,0.9903436303138733,0.9912291765213013
FNN,14,0.00885152816772461,0.008355868980288506,0.09408256038036279,0.09141044240287051,0.06841079890727997,0.0673474594950676,0.9910740256309509,0.991908073425293
FNN,15,0.010885598137974739,0.010501989163458347,0.10433406988119814,0.102479213323768,0.07424431294202805,0.07238136231899261,0.9890228509902954,0.9898297786712646
FNN,16,0.010462201200425625,0.010210096836090088,0.10228490211378033,0.10104502380666792,0.0704265907406807,0.06902510672807693,0.9894497990608215,0.9901124238967896
FNN,17,0.009493516758084297,0.009161312133073807,0.09743467944261067,0.09571474355120953,0.0681108757853508,0.06675922870635986,0.9904265999794006,0.9911280870437622
FNN,18,0.008002370595932007,0.007656353060156107,0.08945597015253932,0.08750058891319593,0.06376299262046814,0.0627426728606224,0.9919303059577942,0.9925855398178101
FNN,19,0.009619795717298985,0.009393849410116673,0.09808055728481045,0.09692187271259606,0.06893326342105865,0.06819671392440796,0.9902992844581604,0.9909029006958008
FNN,20,0.008636165410280228,0.008565299212932587,0.0929309712113256,0.09254890173812214,0.06659162789583206,0.06646678596735,0.9912911653518677,0.9917052984237671
FNN,21,0.0070670186541974545,0.007034906651824713,0.08406556164207465,0.08387435038094014,0.06052400916814804,0.06088641658425331,0.9928735494613647,0.9931873083114624
FNN,22,0.007845954969525337,0.0078686298802495,0.08857739536431028,0.08870529792661484,0.061937104910612106,0.061941176652908325,0.9920880198478699,0.9923799633979797
FNN,23,0.009013177827000618,0.00905515905469656,0.09493775764678992,0.09515859947843158,0.06495688855648041,0.06460468471050262,0.9909110069274902,0.9912309050559998
FNN,24,0.006255856715142727,0.006287350784987211,0.07909397394961722,0.07929281673006207,0.05659731850028038,0.05718279629945755,0.9936915040016174,0.9939112663269043
FNN,25,0.006292929872870445,0.00641721673309803,0.07932798921484424,0.08010753231187458,0.05657978728413582,0.05753256380558014,0.9936541318893433,0.9937855005264282
FNN,26,0.006350759882479906,0.0064247045665979385,0.07969165503664676,0.08015425482529258,0.05784597992897034,0.058017171919345856,0.9935958385467529,0.9937782287597656
FNN,27,0.010308569297194481,0.011008982546627522,0.10153112477065583,0.10492369868922617,0.0685386210680008,0.07069753855466843,0.9896047115325928,0.9893388152122498
FNN,28,0.007574595045298338,0.007964194752275944,0.08703214949257738,0.08924233721881081,0.06156833842396736,0.06283359974622726,0.9923616647720337,0.9922873973846436
FNN,29,0.005523324944078922,0.005618204362690449,0.07431907523697347,0.07495468205983165,0.05364052206277847,0.05427416414022446,0.9944301843643188,0.9945592880249023
FNN,30,0.010057395324110985,0.01084547583013773,0.10028656602013544,0.10414161430541458,0.0678429827094078,0.07128401100635529,0.9898579716682434,0.9894971251487732
FNN,31,0.00659529771655798,0.00702070165425539,0.0812114383357294,0.08378962736672953,0.056564975529909134,0.058167167007923126,0.9933491945266724,0.9932010769844055
FNN,32,0.00805102102458477,0.008730537258088589,0.08972748199177759,0.09343734402308634,0.061628036201000214,0.06441161781549454,0.991881251335144,0.9915452599525452
FNN,33,0.006329721305519342,0.006546061486005783,0.07955954565933206,0.08090773440163668,0.057152461260557175,0.057953156530857086,0.993617057800293,0.9936607480049133
FNN,34,0.010002003982663155,0.010539156384766102,0.10001001941137275,0.10266039345709767,0.067118801176548,0.06874390691518784,0.9899138808250427,0.9897937774658203
FNN,35,0.008532844483852386,0.009013911709189415,0.09237339705701196,0.09494162263827922,0.06331302970647812,0.06444617360830307,0.9913953542709351,0.9912708401679993
FNN,36,0.006694338750094175,0.007005605380982161,0.08181893882283109,0.08369949450852233,0.05751485750079155,0.058095648884773254,0.9932493567466736,0.9932156801223755
FNN,37,0.006798914168030024,0.007247678469866514,0.082455528426116,0.08513329824379244,0.0570501908659935,0.05824686586856842,0.9931439161300659,0.9929812550544739
FNN,38,0.004766459111124277,0.0052554672583937645,0.06903954744292778,0.07249460158104026,0.04872431606054306,0.05034460127353668,0.9951934218406677,0.9949105381965637
FNN,39,0.004549512639641762,0.0048188637010753155,0.06745007516409275,0.06941803584858416,0.049059297889471054,0.049636777490377426,0.9954122304916382,0.9953333735466003
FNN,40,0.005767767317593098,0.006085035856813192,0.07594581830221528,0.07800663982516612,0.05363406613469124,0.05460134148597717,0.9941837191581726,0.994107186794281
FNN,41,0.006767243146896362,0.007367155980318785,0.08226325514405786,0.08583213838836118,0.05573321133852005,0.057923782616853714,0.9931758046150208,0.9928655624389648
FNN,42,0.007407329510897398,0.008136531338095665,0.08606584404336833,0.09020272356251592,0.05792025104165077,0.06066744774580002,0.992530345916748,0.9921205043792725
FNN,43,0.007695421110838652,0.008322150446474552,0.08772354935157749,0.09122582116086735,0.06048015132546425,0.06312881410121918,0.9922398328781128,0.9919407367706299
FNN,44,0.005845014005899429,0.006186601705849171,0.07645269129271663,0.0786549534730596,0.05466094985604286,0.05625874921679497,0.9941058158874512,0.9940088391304016
FNN,45,0.005283262114971876,0.005491107236593962,0.07268605172226564,0.07410200561789108,0.05246618390083313,0.05382181331515312,0.9946722984313965,0.9946823716163635
