Model,Epoch,Train MSE,Test MSE,Train RMSE,Test RMSE,Train MAE,Test MAE,Train R2,Test R2
FNN,10,0.006904852110892534,0.007527295034378767,0.08309543977194256,0.08675998521426088,0.061879705637693405,0.06417875736951828,0.993148148059845,0.9922469258308411
FNN,20,0.004751109518110752,0.0050898464396595955,0.0689282925808463,0.07134315972579008,0.05265071988105774,0.054139643907547,0.9952853918075562,0.9947574734687805
FNN,30,0.004689348395913839,0.004934905096888542,0.06847881713284656,0.07024887968422373,0.04778272286057472,0.04915992170572281,0.9953466653823853,0.9949170351028442
FNN,40,0.0031594191677868366,0.003391292179003358,0.05620871078210953,0.05823480212899635,0.03939897194504738,0.04070165008306503,0.9968648552894592,0.9965069890022278
FNN,50,0.004492827225476503,0.004661071114242077,0.0670285552990403,0.06827203757206955,0.04824789986014366,0.0490826852619648,0.9955416321754456,0.9951990842819214
FNN,60,0.0038354583084583282,0.0039866045117378235,0.061931077081367865,0.06313956375948304,0.04294793680310249,0.04319858178496361,0.9961940050125122,0.9958938360214233
FNN,70,0.00288683851249516,0.0031016527209430933,0.05372930776117593,0.05569248352285157,0.037301916629076004,0.03834382817149162,0.99713534116745,0.9968053102493286
FNN,80,0.0028356655966490507,0.0030335227493196726,0.05325096803485408,0.05507742504256778,0.03736474737524986,0.03822306916117668,0.9971861243247986,0.9968754649162292
FNN,90,0.0028943433426320553,0.002967654261738062,0.0537991016898243,0.05447618068236853,0.03654787689447403,0.036863408982753754,0.997127890586853,0.9969433546066284
FNN,100,0.003161671804264188,0.0032811227720230818,0.05622874535559359,0.057281085639354655,0.04063029587268829,0.04065139219164848,0.9968625903129578,0.9966204762458801
