Model,Epoch,Train MSE,Test MSE,Train RMSE,Test RMSE,Train MAE,Test MAE,Train R2,Test R2
TCN,10,0.015351491048932076,0.05251925438642502,0.12390113417129028,0.22917079741194124,0.06698484718799591,0.18102096021175385,0.9846688508987427,0.978576123714447
TCN,20,0.012926171533763409,0.05279391258955002,0.11369332229187169,0.2297692594529347,0.06273572891950607,0.16716167330741882,0.9870909452438354,0.9784640669822693
TCN,30,0.01217794418334961,0.03868977352976799,0.11035372301535462,0.19669716197690293,0.06433079391717911,0.1600990742444992,0.9878382086753845,0.9842175245285034
TCN,40,0.012923000380396843,0.043987374752759933,0.11367937535189417,0.20973167322262018,0.06338348239660263,0.15966126322746277,0.9870941638946533,0.9820564985275269
TCN,50,0.009389718994498253,0.02441648580133915,0.09690056240547963,0.15625775437186837,0.054726894944906235,0.12754130363464355,0.9906227588653564,0.9900399446487427
TCN,60,0.00813752505928278,0.028930261731147766,0.09020823166032454,0.1700889818040774,0.05226708576083183,0.129235178232193,0.9918732643127441,0.9881986379623413
TCN,70,0.007791632786393166,0.01943499781191349,0.08827022593373807,0.1394094609842298,0.052325937896966934,0.10939168930053711,0.9922186732292175,0.9920719861984253
TCN,80,0.007299488876014948,0.02445615828037262,0.08543704627393756,0.1563846484805098,0.04784790426492691,0.11695805937051773,0.9927101731300354,0.9900237321853638
TCN,90,0.0061818743124604225,0.022863568738102913,0.07862489626359086,0.15120703931399132,0.04490238428115845,0.11144640296697617,0.9938263297080994,0.9906734228134155
TCN,100,0.006791238207370043,0.03021245077252388,0.08240896921676695,0.17381729135078558,0.04912569746375084,0.13965047895908356,0.9932177662849426,0.9876756072044373
