Model,Epoch,Train MSE,Test MSE,Train RMSE,Test RMSE,Train MAE,Test MAE,Train R2,Test R2
DeepLSTMNet,1,0.12516376376152039,0.19995583593845367,0.3537849117211196,0.44716421585191013,0.18108421564102173,0.30372270941734314,0.8750052452087402,0.9181946516036987
DeepLSTMNet,2,0.06165258586406708,0.15882468223571777,0.2482993875628111,0.39852814484766036,0.13885995745658875,0.26381731033325195,0.938430666923523,0.9350221157073975
DeepLSTMNet,3,0.049203723669052124,0.2222825586795807,0.22181912376765922,0.4714685129248619,0.12427219748497009,0.3153611123561859,0.95086270570755,0.9090603590011597
DeepLSTMNet,4,0.059524811804294586,0.10776739567518234,0.24397707229224344,0.32827944753697624,0.13764263689517975,0.23112696409225464,0.9405555725097656,0.9559105038642883
DeepLSTMNet,5,0.03928300365805626,0.22235246002674103,0.19819940377825626,0.47154263860942736,0.12003640085458755,0.2877916991710663,0.9607700109481812,0.9090317487716675
DeepLSTMNet,6,0.05318967625498772,0.03409881889820099,0.23062887125203496,0.18465865508608306,0.13707654178142548,0.13675935566425323,0.9468821287155151,0.9860495924949646
DeepLSTMNet,7,0.040290892124176025,0.17873615026474,0.20072591293646175,0.4227719837746347,0.12041228264570236,0.2757939100265503,0.9597635269165039,0.9268759489059448
DeepLSTMNet,8,0.03378450870513916,0.13728007674217224,0.18380562751216067,0.3705132612230934,0.10644219815731049,0.23891581594944,0.966261088848114,0.9438363313674927
DeepLSTMNet,9,0.035725247114896774,0.05399741977453232,0.18901123541974105,0.23237344894486617,0.11132745444774628,0.16996535658836365,0.9643229842185974,0.977908730506897
DeepLSTMNet,10,0.028505602851510048,0.1352444291114807,0.16883602355987318,0.36775593688135166,0.08879410475492477,0.2472955584526062,0.9715328812599182,0.9446691870689392
DeepLSTMNet,11,0.03421980142593384,0.05689217895269394,0.18498594926624518,0.23852081450618506,0.09901546686887741,0.17530417442321777,0.9658263921737671,0.9767244458198547
DeepLSTMNet,12,0.030225299298763275,0.08536197245121002,0.1738542472842216,0.2921677128828749,0.09462101757526398,0.21933965384960175,0.9698154926300049,0.9650769233703613
DeepLSTMNet,13,0.03081446699798107,0.0548209622502327,0.17554049959476895,0.23413876708104683,0.10545958578586578,0.16550213098526,0.969227135181427,0.9775717854499817
DeepLSTMNet,14,0.02637803927063942,0.1074124351143837,0.16241317455994578,0.3277383638123308,0.09341422468423843,0.22611010074615479,0.9736576080322266,0.9560557007789612
DeepLSTMNet,15,0.03001493588089943,0.11583323031663895,0.17324819156602886,0.3403428129351918,0.09579992294311523,0.2191583663225174,0.9700255990028381,0.9526106119155884
DeepLSTMNet,16,0.04073657467961311,0.03251829743385315,0.20183303664071725,0.18032830458320498,0.11582545191049576,0.13762983679771423,0.9593184590339661,0.986696183681488
DeepLSTMNet,17,0.02649754099547863,0.041002560406923294,0.16278065301342978,0.202490889688705,0.09098319709300995,0.15275907516479492,0.9735382199287415,0.9832251667976379
DeepLSTMNet,18,0.036880411207675934,0.015818241983652115,0.19204273276454886,0.12577059268228052,0.10471433401107788,0.10024455934762955,0.9631693959236145,0.9935284852981567
DeepLSTMNet,19,0.02760731615126133,0.052455782890319824,0.1661544948271377,0.2290322747787303,0.09486875683069229,0.14410383999347687,0.9724299907684326,0.9785394072532654
DeepLSTMNet,20,0.025248879566788673,0.07808002829551697,0.15889896024451725,0.2794280377763065,0.08631496876478195,0.1834014505147934,0.9747852087020874,0.9680560827255249
DeepLSTMNet,21,0.02759162150323391,0.053242962807416916,0.166107259032331,0.23074436679454802,0.0854773074388504,0.17384497821331024,0.9724456071853638,0.978217363357544
DeepLSTMNet,22,0.028065834194421768,0.033571306616067886,0.16752860709270453,0.18322474346023215,0.09385595470666885,0.12778913974761963,0.9719720482826233,0.9862654209136963
DeepLSTMNet,23,0.023404106497764587,0.06369876116514206,0.1529840073267941,0.25238613504933677,0.08044787496328354,0.17998453974723816,0.9766274690628052,0.9739397168159485
DeepLSTMNet,24,0.02798638306558132,0.01880996860563755,0.16729131198475705,0.13714943895487705,0.09641215205192566,0.10754693299531937,0.9720513820648193,0.9923045039176941
DeepLSTMNet,25,0.027564823627471924,0.02233091928064823,0.16602657506396956,0.14943533477945647,0.09095711261034012,0.11899517476558685,0.9724723696708679,0.9908640384674072
DeepLSTMNet,26,0.02244691736996174,0.04816575348377228,0.1498229534148948,0.21946697583867208,0.08177004754543304,0.16017955541610718,0.9775834083557129,0.9802945852279663
DeepLSTMNet,27,0.02362460270524025,0.031187143176794052,0.15370296908401038,0.17659881986240467,0.09197139739990234,0.12114102393388748,0.9764072895050049,0.9872407913208008
DeepLSTMNet,28,0.02545280195772648,0.054061535745859146,0.15953934297760686,0.2325113669175319,0.08883394300937653,0.15410549938678741,0.9745815396308899,0.9778825044631958
DeepLSTMNet,29,0.020916275680065155,0.061476968228816986,0.14462460260987808,0.24794549447170236,0.07809600234031677,0.17638948559761047,0.9791119694709778,0.9748486876487732
DeepLSTMNet,30,0.024202438071370125,0.02139449305832386,0.15557132792185752,0.1462685648330627,0.08757972717285156,0.10270988941192627,0.9758302569389343,0.9912471175193787
DeepLSTMNet,31,0.025214778259396553,0.016978373751044273,0.15879161898348587,0.1303010888329191,0.08956582844257355,0.08674956858158112,0.9748192429542542,0.9930538535118103
DeepLSTMNet,32,0.02247670851647854,0.054139718413352966,0.1499223416188479,0.23267943272526898,0.0796303004026413,0.15995930135250092,0.97755366563797,0.9778504967689514
DeepLSTMNet,33,0.022559039294719696,0.027192281559109688,0.15019666872044699,0.1649008234033708,0.08058662712574005,0.11439025402069092,0.9774714112281799,0.988875150680542
DeepLSTMNet,34,0.021408800035715103,0.03411981835961342,0.14631746319464092,0.18471550654889107,0.08006254583597183,0.1318504512310028,0.9786201119422913,0.9860410094261169
DeepLSTMNet,35,0.02040514536201954,0.05479799956083298,0.14284657980511659,0.23408972544909565,0.0801057517528534,0.1523042470216751,0.9796224236488342,0.9775812029838562
DeepLSTMNet,36,0.028227271512150764,0.01180220115929842,0.16800973636117272,0.10863793609645951,0.09450053423643112,0.08369266986846924,0.9718108177185059,0.9951714873313904
