Date,Station,Energy Production (kWh),Water_Flow_m3_s,avgtempC,totalprecipMM,humidity,pressureMB
2022-10-26,Amberd 3,444.95458393469926,18361.22353450126,13,0.0,36,1020
2022-10-26,Amberd 3,444.95458393469926,16813.211009174312,13,0.0,36,1020
2022-10-26,Amberd 3,444.95458393469926,2852.056139590712,13,0.0,36,1020
2022-10-27,Amberd 3,339.94908111260884,18264.50881352438,13,0.7,34,1019
2022-10-27,Amberd 3,339.94908111260884,16484.403669724772,13,0.7,34,1019
2022-10-27,Amberd 3,339.94908111260884,2839.336849774355,13,0.7,34,1019
2022-10-28,Amberd 3,422.64614592804537,18413.08230856714,12,0.1,40,1019
2022-10-28,Amberd 3,422.64614592804537,16857.24770642202,12,0.1,40,1019
2022-10-28,Amberd 3,422.64614592804537,2892.1708228576817,12,0.1,40,1019
2022-10-29,Amberd 3,313.6275614069564,18294.034246934152,11,0.0,43,1020
2022-10-29,Amberd 3,313.6275614069564,16317.064220183487,11,0.0,43,1020
2022-10-29,Amberd 3,313.6275614069564,2708.230323974988,11,0.0,43,1020
2022-10-30,Amberd 3,245.4309567340788,18222.11331939753,11,0.0,40,1019
2022-10-30,Amberd 3,245.4309567340788,16402.201834862386,11,0.0,40,1019
2022-10-30,Amberd 3,245.4309567340788,2673.9860821617203,11,0.0,40,1019
2022-10-31,Amberd 3,218.41794386826768,18198.45511954995,12,0.0,35,1014
2022-10-31,Amberd 3,218.41794386826768,16422.75229357798,12,0.0,35,1014
2022-10-31,Amberd 3,218.41794386826768,2730.7336828808493,12,0.0,35,1014
2022-11-01,Amberd 3,-1271.7832595795844,16190.157850889123,12,0.5,33,1012
2022-11-01,Amberd 3,-1271.7832595795844,16088.073394495414,12,0.5,33,1012
2022-11-01,Amberd 3,-1271.7832595795844,2419.6002858345896,12,0.5,33,1012
2022-11-02,Amberd 3,-1015.1809472135046,16537.83875584907,9,0.0,36,1016
2022-11-02,Amberd 3,-1015.1809472135046,15515.59633027523,9,0.0,36,1016
2022-11-02,Amberd 3,-1015.1809472135046,7986.735597762942,9,0.0,36,1016
2022-11-03,Amberd 3,702.0914518997142,18854.638950522258,10,0.0,32,1015
2022-11-03,Amberd 3,702.0914518997142,16070.45871559633,10,0.0,32,1015
2022-11-03,Amberd 3,702.0914518997142,15121.27877783,10,0.0,32,1015
2022-11-04,Amberd 3,799.0149967852776,18974.444074550367,10,0.4,39,1016
2022-11-04,Amberd 3,799.0149967852776,16481.467889908257,10,0.4,39,1016
2022-11-04,Amberd 3,799.0149967852776,15469.591637416375,10,0.4,39,1016
2022-11-05,Amberd 3,499.69193931096015,18551.81399247331,10,0.1,39,1016
2022-11-05,Amberd 3,499.69193931096015,16111.559633027522,10,0.1,39,1016
2022-11-05,Amberd 3,499.69193931096015,15172.155937095424,10,0.1,39,1016
2022-11-06,Amberd 3,694.6651469715398,18791.04570933198,11,0.0,38,1016
2022-11-06,Amberd 3,694.6651469715398,16584.22018348624,11,0.0,38,1016
2022-11-06,Amberd 3,694.6651469715398,15590.91409412624,11,0.0,38,1016
2022-11-07,Amberd 3,-6.994820200263348,17812.542563636332,9,0.0,44,1018
2022-11-07,Amberd 3,-6.994820200263348,15847.339449541283,9,0.0,44,1018
2022-11-07,Amberd 3,-6.994820200263348,14334.639623033796,9,0.0,44,1018
2022-11-08,Amberd 3,-246.2115678885948,17455.0198475398,8,0.0,51,1020
2022-11-08,Amberd 3,-246.2115678885948,15947.155963302752,8,0.0,51,1020
2022-11-08,Amberd 3,-246.2115678885948,13793.580602384169,8,0.0,51,1020
2022-11-09,Amberd 3,-33.384330014974694,17705.796765924082,8,0.0,53,1020
2022-11-09,Amberd 3,-33.384330014974694,15897.247706422018,8,0.0,53,1020
2022-11-09,Amberd 3,-33.384330014974694,13793.580602384169,8,0.0,53,1020
2022-11-10,Amberd 3,-63.63845827099794,17626.305214436234,10,2.0,57,1021
2022-11-10,Amberd 3,-63.63845827099794,15947.155963302752,10,2.0,57,1021
2022-11-10,Amberd 3,-63.63845827099794,13768.142022751455,10,2.0,57,1021
2022-11-11,Amberd 3,485.9415608579984,18330.183976301243,9,3.6,66,1024
2022-11-11,Amberd 3,485.9415608579984,16258.348623853211,9,3.6,66,1024
2022-11-11,Amberd 3,485.9415608579984,14091.994709614071,9,3.6,66,1024
2022-11-12,Amberd 3,-212.7289850768957,17347.138456234865,8,0.0,62,1027
2022-11-12,Amberd 3,-212.7289850768957,15521.467889908256,8,0.0,62,1027
2022-11-12,Amberd 3,-212.7289850768957,13465.81428788575,8,0.0,62,1027
2022-11-13,Amberd 3,-494.478522000134,16929.807810923667,7,0.0,45,1025
2022-11-13,Amberd 3,-494.478522000134,15251.37614678899,7,0.0,45,1025
2022-11-13,Amberd 3,-494.478522000134,13276.981754458304,7,0.0,45,1025
2022-11-14,Amberd 3,-302.7425202205013,17155.98020146647,8,0.0,39,1018
2022-11-14,Amberd 3,-302.7425202205013,15251.37614678899,8,0.0,39,1018
2022-11-14,Amberd 3,-302.7425202205013,13274.046533731453,8,0.0,39,1018
2022-11-15,Amberd 3,-369.68740097054433,17036.7428742347,7,0.0,41,1018
2022-11-15,Amberd 3,-369.68740097054433,14887.339449541283,7,0.0,41,1018
2022-11-15,Amberd 3,-369.68740097054433,12863.11563197224,7,0.0,41,1018
2022-11-16,Amberd 3,-327.590371407674,17069.8643540213,7,0.2,43,1017
2022-11-16,Amberd 3,-327.590371407674,15682.935779816513,7,0.2,43,1017
2022-11-16,Amberd 3,-327.590371407674,13565.611792598702,7,0.2,43,1017
2022-11-17,Amberd 3,517.0024159363074,18193.155682784098,8,0.0,50,1013
2022-11-17,Amberd 3,517.0024159363074,16205.504587155963,8,0.0,50,1013
2022-11-17,Amberd 3,517.0024159363074,14486.292693921125,8,0.0,50,1013
2022-11-18,Amberd 3,-829.9904474882715,16358.98276500141,8,0.0,52,1015
2022-11-18,Amberd 3,-829.9904474882715,15997.064220183487,8,0.0,52,1015
2022-11-18,Amberd 3,-829.9904474882715,13932.51438345514,8,0.0,52,1015
2022-11-19,Amberd 3,-995.9134967410428,16127.32167209397,8,0.0,51,1022
2022-11-19,Amberd 3,-995.9134967410428,16228.990825688074,8,0.0,51,1022
2022-11-19,Amberd 3,-995.9134967410428,14267.129546316211,8,0.0,51,1022
2022-11-20,Amberd 3,-659.3325228519479,16580.61278117348,9,0.0,52,1026
2022-11-20,Amberd 3,-659.3325228519479,15806.238532110092,9,0.0,52,1026
2022-11-20,Amberd 3,-659.3325228519479,14225.058049231338,9,0.0,52,1026
2022-11-21,Amberd 3,-673.4708709154729,16564.33593967835,9,0.0,51,1023
2022-11-21,Amberd 3,-673.4708709154729,16038.165137614678,9,0.0,51,1023
2022-11-21,Amberd 3,-673.4708709154729,14025.463039805436,9,0.0,51,1023
2022-11-22,Amberd 3,-622.3198031993161,16639.28511679546,11,0.0,40,1019
2022-11-22,Amberd 3,-622.3198031993161,14417.614678899085,11,0.0,40,1019
2022-11-22,Amberd 3,-622.3198031993161,13405.15305953082,11,0.0,40,1019
2022-11-23,Amberd 3,107.11033732314354,17631.98318239965,10,0.0,35,1018
2022-11-23,Amberd 3,107.11033732314354,15497.981651376149,10,0.0,35,1018
2022-11-23,Amberd 3,107.11033732314354,14953.971196399463,10,0.0,35,1018
2022-11-24,Amberd 3,-791.6418424444691,16421.629678197787,9,0.0,37,1017
2022-11-24,Amberd 3,-791.6418424444691,15706.422018348623,9,0.0,37,1017
2022-11-24,Amberd 3,-791.6418424444691,14126.238951427338,9,0.0,37,1017
2022-11-25,Amberd 3,448.6553204406409,18098.5228833938,10,4.0,42,1014
2022-11-25,Amberd 3,448.6553204406409,16713.394495412846,10,4.0,42,1014
2022-11-25,Amberd 3,448.6553204406409,15013.654017845443,10,4.0,42,1014
2022-11-26,Amberd 3,3938.228265072794,22808.39730904876,8,10.6,84,1015
2022-11-26,Amberd 3,3938.228265072794,18624.5871559633,8,10.6,84,1015
2022-11-26,Amberd 3,3938.228265072794,16575.191444530443,8,10.6,84,1015
2022-11-27,Amberd 3,1300.223020971036,19223.706868144403,8,2.6,66,1018
2022-11-27,Amberd 3,1300.223020971036,16314.128440366972,8,2.6,66,1018
2022-11-27,Amberd 3,1300.223020971036,14800.361311694234,8,2.6,66,1018
2022-11-28,Amberd 3,-37.27577501125779,17386.884231978787,6,0.0,54,1022
2022-11-28,Amberd 3,-37.27577501125779,16137.98165137615,6,0.0,54,1022
2022-11-28,Amberd 3,-37.27577501125779,14349.315726668052,6,0.0,54,1022
2022-11-29,Amberd 3,-74.13612540882059,17299.632790940937,6,0.0,55,1022
2022-11-29,Amberd 3,-74.13612540882059,16255.412844036697,6,0.0,55,1022
2022-11-29,Amberd 3,-74.13612540882059,14543.040294640252,6,0.0,55,1022
2022-11-30,Amberd 3,123.27726460299527,17521.830603909348,6,2.0,68,1024
2022-11-30,Amberd 3,123.27726460299527,16654.67889908257,6,2.0,68,1024
2022-11-30,Amberd 3,123.27726460299527,15006.80516948279,6,2.0,68,1024
2022-12-01,Amberd 3,171.84602492720842,17536.971851811795,7,0.8,85,1025
2022-12-01,Amberd 3,171.84602492720842,16795.596330275228,7,0.8,85,1025
2022-12-01,Amberd 3,171.84602492720842,15112.473115649444,7,0.8,85,1025
2022-12-02,Amberd 3,-64.8052628235364,17162.22596622623,7,0.0,74,1023
2022-12-02,Amberd 3,-64.8052628235364,16264.22018348624,7,0.0,74,1023
2022-12-02,Amberd 3,-64.8052628235364,14710.347876070788,7,0.0,74,1023
2022-12-03,Amberd 3,-33.93942080217312,17146.51692152744,6,2.6,77,1021
2022-12-03,Amberd 3,-33.93942080217312,16020.550458715596,6,2.6,77,1021
2022-12-03,Amberd 3,-33.93942080217312,14554.781177547658,6,2.6,77,1021
2022-12-04,Amberd 3,-63.51876787237779,17048.098810161533,5,2.5,73,1027
2022-12-04,Amberd 3,-63.51876787237779,15773.94495412844,5,2.5,73,1027
2022-12-04,Amberd 3,-63.51876787237779,14305.28741576528,5,2.5,73,1027
2022-12-05,Amberd 3,-17.384410759828825,17052.64118453227,3,0.0,64,1027
2022-12-05,Amberd 3,-17.384410759828825,15941.284403669724,3,0.0,64,1027
2022-12-05,Amberd 3,-17.384410759828825,14435.415534655696,3,0.0,64,1027
2022-12-06,Amberd 3,-144.75775696028177,16824.76540360044,2,0.0,73,1025
2022-12-06,Amberd 3,-144.75775696028177,15923.669724770642,2,0.0,73,1025
2022-12-06,Amberd 3,-144.75775696028177,14391.387223752923,2,0.0,73,1025
2022-12-07,Amberd 3,-188.88934871275524,16713.098700319893,2,0.0,67,1025
2022-12-07,Amberd 3,-188.88934871275524,15339.449541284404,2,0.0,67,1025
2022-12-07,Amberd 3,-188.88934871275524,13852.285016921198,2,0.0,67,1025
2022-12-08,Amberd 3,-110.35925465817854,16772.338832738216,3,0.0,57,1026
2022-12-08,Amberd 3,-110.35925465817854,15506.788990825688,3,0.0,57,1026
2022-12-08,Amberd 3,-110.35925465817854,14086.124268160367,3,0.0,57,1026
2022-12-09,Amberd 3,-825.9694875945243,15764.3102536328,3,0.0,55,1026
2022-12-09,Amberd 3,-825.9694875945243,14353.02752293578,3,0.0,55,1026
2022-12-09,Amberd 3,-825.9694875945243,12900.29509451236,3,0.0,55,1026
2022-12-10,Amberd 3,-1134.9530857856007,15313.479597337438,2,0.0,53,1026
2022-12-10,Amberd 3,-1134.9530857856007,14077.064220183487,2,0.0,53,1026
2022-12-10,Amberd 3,-1134.9530857856007,12561.766304015488,2,0.0,53,1026
2022-12-11,Amberd 3,-1310.2268565654722,15051.346743026324,2,0.0,55,1025
2022-12-11,Amberd 3,-1310.2268565654722,13645.504587155963,2,0.0,55,1025
2022-12-11,Amberd 3,-1310.2268565654722,12227.151141154416,2,0.0,55,1025
2022-12-12,Amberd 3,91.70173841041652,16928.861482929762,2,0.1,51,1020
2022-12-12,Amberd 3,91.70173841041652,15979.449541284404,2,0.1,51,1020
2022-12-12,Amberd 3,91.70173841041652,14454.005265925756,2,0.1,51,1020
2022-12-13,Amberd 3,239.82412927197765,17117.18075371645,3,0.5,83,1018
2022-12-13,Amberd 3,239.82412927197765,16196.697247706426,3,0.5,83,1018
2022-12-13,Amberd 3,239.82412927197765,14587.068605543023,3,0.5,83,1018
2022-12-14,Amberd 3,-381.02556743739297,16270.217199173316,5,0.0,75,1020
2022-12-14,Amberd 3,-381.02556743739297,15797.43119266055,5,0.0,75,1020
2022-12-14,Amberd 3,-381.02556743739297,14207.44672487023,5,0.0,75,1020
2022-12-15,Amberd 3,-341.4431252550876,16319.047723658708,5,0.0,70,1023
2022-12-15,Amberd 3,-341.4431252550876,15662.385321100915,5,0.0,70,1023
2022-12-15,Amberd 3,-341.4431252550876,13985.348356538469,5,0.0,70,1023
2022-12-16,Amberd 3,80.63382326115425,16886.27672320413,5,0.4,66,1023
2022-12-16,Amberd 3,80.63382326115425,15515.59633027523,5,0.4,66,1023
2022-12-16,Amberd 3,80.63382326115425,13937.406417999891,5,0.4,66,1023
2022-12-17,Amberd 3,1348.3610475068708,18596.10214258797,5,0.0,61,1026
2022-12-17,Amberd 3,1348.3610475068708,15348.256880733945,5,0.0,61,1026
2022-12-17,Amberd 3,1348.3610475068708,14117.433289246785,5,0.0,61,1026
2022-12-18,Amberd 3,709.0439207380696,17725.291122598483,4,0.0,58,1027
2022-12-18,Amberd 3,709.0439207380696,14247.339449541283,4,0.0,58,1027
2022-12-18,Amberd 3,709.0439207380696,13219.255746830224,4,0.0,58,1027
2022-12-19,Amberd 3,681.4050905560562,17678.163988502114,4,0.0,51,1025
2022-12-19,Amberd 3,681.4050905560562,14273.761467889908,4,0.0,51,1025
2022-12-19,Amberd 3,681.4050905560562,13452.116591160442,4,0.0,51,1025
2022-12-20,Amberd 3,892.8640521116795,17950.895716344945,3,0.0,52,1023
2022-12-20,Amberd 3,892.8640521116795,14995.963302752294,3,0.0,52,1023
2022-12-20,Amberd 3,892.8640521116795,13784.774940203612,3,0.0,52,1023
2022-12-21,Amberd 3,918.0544223741908,17968.8759482291,3,0.0,60,1024
2022-12-21,Amberd 3,918.0544223741908,15145.688073394496,3,0.0,60,1024
2022-12-21,Amberd 3,918.0544223741908,13918.816686729831,3,0.0,60,1024
2022-12-22,Amberd 3,-289.56822171972635,16318.479926862365,3,0.0,63,1023
2022-12-22,Amberd 3,-289.56822171972635,12676.697247706425,3,0.0,63,1023
2022-12-22,Amberd 3,-289.56822171972635,11710.55229322855,3,0.0,63,1023
2022-12-23,Amberd 3,-1261.4620872473752,14986.996439440923,2,0.0,60,1023
2022-12-23,Amberd 3,-1261.4620872473752,11514.128440366972,2,0.0,60,1023
2022-12-23,Amberd 3,-1261.4620872473752,10732.145384278048,2,0.0,60,1023
2022-12-24,Amberd 3,1256.095598852531,18374.85065761346,3,0.0,56,1020
2022-12-24,Amberd 3,1256.095598852531,14708.256880733945,3,0.0,56,1020
2022-12-24,Amberd 3,1256.095598852531,13405.15305953082,3,0.0,56,1020
2022-12-25,Amberd 3,-141.42397655420064,16472.542124269763,2,0.0,55,1019
2022-12-25,Amberd 3,-141.42397655420064,13616.146788990824,2,0.0,55,1019
2022-12-25,Amberd 3,-141.42397655420064,12387.609874222297,2,0.0,55,1019
2022-12-26,Amberd 3,-1821.8746863510512,14192.08092456245,2,0.0,51,1021
2022-12-26,Amberd 3,-1821.8746863510512,10912.29357798165,2,0.0,51,1021
2022-12-26,Amberd 3,-1821.8746863510512,10283.05661306977,2,0.0,51,1021
2022-12-27,Amberd 3,-1252.8620134361518,14958.606599623834,2,0.0,47,1026
2022-12-27,Amberd 3,-1252.8620134361518,11602.201834862388,2,0.0,47,1026
2022-12-27,Amberd 3,-1252.8620134361518,10910.21544170704,2,0.0,47,1026
2022-12-28,Amberd 3,-236.0927690286608,16336.46015874652,1,0.0,51,1026
2022-12-28,Amberd 3,-236.0927690286608,12946.788990825688,1,0.0,51,1026
2022-12-28,Amberd 3,-236.0927690286608,12113.655939716156,1,0.0,51,1026
2022-12-29,Amberd 3,503.969274410656,17345.24580024706,2,0.0,50,1028
2022-12-29,Amberd 3,503.969274410656,14191.559633027522,2,0.0,50,1028
2022-12-29,Amberd 3,503.969274410656,12985.416495591056,2,0.0,50,1028
2022-12-30,Amberd 3,-1006.4920975983188,15315.372253325244,1,0.0,48,1032
2022-12-30,Amberd 3,-1006.4920975983188,13117.064220183487,1,0.0,48,1032
2022-12-30,Amberd 3,-1006.4920975983188,11954.175613557223,1,0.0,48,1032
2022-12-31,Amberd 3,331.1919196677736,17138.946297576218,0,0.0,44,1033
2022-12-31,Amberd 3,331.1919196677736,13939.08256880734,0,0.0,44,1033
2022-12-31,Amberd 3,331.1919196677736,12700.70008508646,0,0.0,44,1033
2023-01-01,Amberd 3,-63.280811506701866,16622.25121290521,0,0.0,37,1034
2023-01-01,Amberd 3,-63.280811506701866,13431.19266055046,0,0.0,37,1034
2023-01-01,Amberd 3,-63.280811506701866,12242.805651697625,0,0.0,37,1034
2023-01-02,Amberd 3,175.6805762128206,16961.982962716367,1,0.0,37,1037
2023-01-02,Amberd 3,175.6805762128206,13868.62385321101,1,0.0,37,1037
2023-01-02,Amberd 3,175.6805762128206,12629.276380733072,1,0.0,37,1037
2023-01-03,Amberd 3,1019.0065006680924,18117.44944327186,2,0.0,32,1034
2023-01-03,Amberd 3,1019.0065006680924,14661.284403669724,2,0.0,32,1034
2023-01-03,Amberd 3,1019.0065006680924,13309.26918245367,2,0.0,32,1034
2023-01-04,Amberd 3,216.4175793407394,17045.259826179827,1,0.0,28,1026
2023-01-04,Amberd 3,216.4175793407394,14176.880733944954,1,0.0,28,1026
2023-01-04,Amberd 3,216.4175793407394,12907.143942875016,1,0.0,28,1026
2023-01-05,Amberd 3,-344.042449350527,16297.47144539772,1,0.0,31,1022
2023-01-05,Amberd 3,-344.042449350527,13630.825688073395,1,0.0,31,1022
2023-01-05,Amberd 3,-344.042449350527,12367.063329134337,1,0.0,31,1022
2023-01-06,Amberd 3,-28.305107974081693,16731.078932204047,2,0.0,38,1021
2023-01-06,Amberd 3,-28.305107974081693,13081.834862385322,2,0.0,38,1021
2023-01-06,Amberd 3,-28.305107974081693,11887.643943748591,2,0.0,38,1021
2023-01-07,Amberd 3,479.67310743254166,17420.952039759293,3,3.9,41,1019
2023-01-07,Amberd 3,479.67310743254166,13842.201834862386,3,3.9,41,1019
2023-01-07,Amberd 3,479.67310743254166,12568.61515237814,3,3.9,41,1019
2023-01-08,Amberd 3,69.51339152429864,16865.457507338266,1,0.9,55,1021
2023-01-08,Amberd 3,69.51339152429864,13715.963302752294,1,0.9,55,1021
2023-01-08,Amberd 3,69.51339152429864,12402.285977856554,1,0.9,55,1021
2023-01-09,Amberd 3,400.1571432639976,17307.20341489216,0,0.0,71,1026
2023-01-09,Amberd 3,400.1571432639976,13865.688073394496,0,0.0,71,1026
2023-01-09,Amberd 3,400.1571432639976,12508.93233093216,0,0.0,71,1026
2023-01-10,Amberd 3,84.66231574473932,16871.135475301686,-2,0.0,58,1031
2023-01-10,Amberd 3,84.66231574473932,13166.97247706422,-2,0.0,58,1031
2023-01-10,Amberd 3,84.66231574473932,11891.557571384395,-2,0.0,58,1031
2023-01-11,Amberd 3,43.45676384508806,16801.86426614799,-2,0.0,50,1034
2023-01-11,Amberd 3,43.45676384508806,13023.119266055046,-2,0.0,50,1034
2023-01-11,Amberd 3,43.45676384508806,11775.127149219285,-2,0.0,50,1034
2023-01-12,Amberd 3,-138.26457150372516,16538.974349441753,-3,0.0,53,1035
2023-01-12,Amberd 3,-138.26457150372516,12879.266055045871,-3,0.0,53,1035
2023-01-12,Amberd 3,-138.26457150372516,11655.761506327322,-3,0.0,53,1035
2023-01-13,Amberd 3,-6.213909847874675,16697.01112442354,-3,0.0,56,1032
2023-01-13,Amberd 3,-6.213909847874675,12720.733944954129,-3,0.0,56,1032
2023-01-13,Amberd 3,-6.213909847874675,11608.797974697698,-3,0.0,56,1032
2023-01-14,Amberd 3,-10.557055376353674,16667.67495661255,-2,0.0,55,1029
2023-01-14,Amberd 3,-10.557055376353674,12805.871559633028,-2,0.0,55,1029
2023-01-14,Amberd 3,-10.557055376353674,11641.085402693065,-2,0.0,55,1029
2023-01-15,Amberd 3,135.50407141550386,16838.960323508985,-1,0.0,54,1027
2023-01-15,Amberd 3,135.50407141550386,13366.605504587156,-1,0.0,54,1027
2023-01-15,Amberd 3,135.50407141550386,12161.597878254732,-1,0.0,54,1027
2023-01-16,Amberd 3,-64.66585180802213,16539.731411836874,0,0.0,55,1025
2023-01-16,Amberd 3,-64.66585180802213,13466.422018348623,0,0.0,55,1025
2023-01-16,Amberd 3,-64.66585180802213,12305.423693870456,0,0.0,55,1025
2023-01-17,Amberd 3,15.1531625726966,16616.951776139354,1,0.1,53,1025
2023-01-17,Amberd 3,15.1531625726966,13475.229357798164,1,0.1,53,1025
2023-01-17,Amberd 3,15.1531625726966,12390.545094949151,1,0.1,53,1025
2023-01-18,Amberd 3,201.8215183346838,16836.878401922397,2,0.0,53,1027
2023-01-18,Amberd 3,201.8215183346838,13122.935779816513,2,0.0,53,1027
2023-01-18,Amberd 3,201.8215183346838,12073.541256449187,2,0.0,53,1027
2023-01-19,Amberd 3,68.65014852834429,16623.008275300333,3,0.0,52,1028
2023-01-19,Amberd 3,68.65014852834429,13122.935779816513,3,0.0,52,1028
2023-01-19,Amberd 3,68.65014852834429,12101.915056808752,3,0.0,52,1028
2023-01-20,Amberd 3,268.5038477551352,16858.454680183386,3,0.0,50,1028
2023-01-20,Amberd 3,268.5038477551352,13548.62385321101,3,0.0,50,1028
2023-01-20,Amberd 3,268.5038477551352,12477.623309845743,3,0.0,50,1028
2023-01-21,Amberd 3,50.70450427369178,16528.94327270638,3,0.0,45,1027
2023-01-21,Amberd 3,50.70450427369178,13302.018348623851,3,0.0,45,1027
2023-01-21,Amberd 3,50.70450427369178,12295.63962478095,3,0.0,45,1027
2023-01-22,Amberd 3,19.46619143778844,16452.10143960146,2,0.0,53,1030
2023-01-22,Amberd 3,19.46619143778844,13117.064220183487,2,0.0,53,1030
2023-01-22,Amberd 3,19.46619143778844,12162.576285163685,2,0.0,53,1030
2023-01-23,Amberd 3,-191.08870771396687,16134.135233650071,1,0.0,49,1030
2023-01-23,Amberd 3,-191.08870771396687,12685.504587155963,1,0.0,49,1030
2023-01-23,Amberd 3,-191.08870771396687,11690.00574814059,1,0.0,49,1030
2023-01-24,Amberd 3,-134.8499765126162,16178.991180561072,0,0.0,46,1032
2023-01-24,Amberd 3,-134.8499765126162,12506.422018348623,0,0.0,46,1032
2023-01-24,Amberd 3,-134.8499765126162,11477.691448898331,0,0.0,46,1032
2023-01-25,Amberd 3,-262.70796784687445,15977.801849057303,-1,0.0,41,1029
2023-01-25,Amberd 3,-262.70796784687445,12465.321100917434,-1,0.0,41,1029
2023-01-25,Amberd 3,-262.70796784687445,11351.476957643716,-1,0.0,41,1029
2023-01-26,Amberd 3,-402.4687533701308,15763.93172243524,-1,0.0,37,1028
2023-01-26,Amberd 3,-402.4687533701308,12342.018348623851,-1,0.0,37,1028
2023-01-26,Amberd 3,-402.4687533701308,11234.068128569656,-1,0.0,37,1028
2023-01-27,Amberd 3,-468.01421225588456,15654.157675142498,-1,0.0,32,1026
2023-01-27,Amberd 3,-468.01421225588456,12145.321100917432,-1,0.0,32,1026
2023-01-27,Amberd 3,-468.01421225588456,11011.969760237893,-1,0.0,32,1026
2023-01-28,Amberd 3,-261.2546807067629,15916.290529453614,0,0.6,47,1022
2023-01-28,Amberd 3,-261.2546807067629,12794.128440366972,0,0.6,47,1022
2023-01-28,Amberd 3,-261.2546807067629,11622.495671423005,0,0.6,47,1022
2023-01-29,Amberd 3,38.6120139572613,16307.691787731872,1,4.1,58,1019
2023-01-29,Amberd 3,38.6120139572613,13131.743119266055,1,4.1,58,1019
2023-01-29,Amberd 3,38.6120139572613,12026.577724819565,1,4.1,58,1019
2023-01-30,Amberd 3,-415.8086714083384,15682.168983762023,1,0.2,64,1018
2023-01-30,Amberd 3,-415.8086714083384,12714.8623853211,1,0.2,64,1018
2023-01-30,Amberd 3,-415.8086714083384,11588.25142960974,1,0.2,64,1018
2023-01-31,Amberd 3,-139.25541245681598,16047.073058211,1,2.1,73,1011
2023-01-31,Amberd 3,-139.25541245681598,13017.247706422018,1,2.1,73,1011
2023-01-31,Amberd 3,-139.25541245681598,11919.931371743958,1,2.1,73,1011
2023-02-01,Amberd 3,278.0129955782031,16603.513918625933,1,2.8,86,1013
2023-02-01,Amberd 3,278.0129955782031,13554.495412844037,1,2.8,86,1013
2023-02-01,Amberd 3,278.0129955782031,12399.350757129703,1,2.8,86,1013
2023-02-02,Amberd 3,400.8047920958743,16762.118490404064,1,9.3,80,1015
2023-02-02,Amberd 3,400.8047920958743,13525.1376146789,1,9.3,80,1015
2023-02-02,Amberd 3,400.8047920958743,12382.717839677543,1,9.3,80,1015
2023-02-03,Amberd 3,-350.16554162688954,15738.948663396202,0,3.3,55,1019
2023-02-03,Amberd 3,-350.16554162688954,12386.05504587156,0,3.3,55,1019
2023-02-03,Amberd 3,-350.16554162688954,11411.159779089698,0,3.3,55,1019
2023-02-04,Amberd 3,-51.934027308230725,16133.188905656169,-3,0.3,51,1025
2023-02-04,Amberd 3,-51.934027308230725,12852.844036697248,-3,0.3,51,1025
2023-02-04,Amberd 3,-51.934027308230725,11602.927533243994,-3,0.3,51,1025
2023-02-05,Amberd 3,1160.1221667972277,17761.06232076801,-2,2.9,49,1020
2023-02-05,Amberd 3,1160.1221667972277,14176.880733944954,-2,2.9,49,1020
2023-02-05,Amberd 3,1160.1221667972277,12901.27350142131,-2,2.9,49,1020
2023-02-06,Amberd 3,-1744.721668798078,13820.741819754934,1,5.2,81,1013
2023-02-06,Amberd 3,-1744.721668798078,9949.357798165138,1,5.2,81,1013
2023-02-06,Amberd 3,-1744.721668798078,9267.470241579147,1,5.2,81,1013
2023-02-07,Amberd 3,-3117.7353199359623,11948.905047814913,3,15.0,82,1008
2023-02-07,Amberd 3,-3117.7353199359623,7674.128440366972,3,15.0,82,1008
2023-02-07,Amberd 3,-3117.7353199359623,7188.355560059335,3,15.0,82,1008
2023-02-08,Amberd 3,4766.961878584763,22588.849214463276,0,1.8,63,1016
2023-02-08,Amberd 3,4766.961878584763,19619.816513761467,0,1.8,63,1016
2023-02-08,Amberd 3,4766.961878584763,17983.118986510213,0,1.8,63,1016
2023-02-09,Amberd 3,2753.979176540237,19840.523454570342,-2,0.0,60,1026
2023-02-09,Amberd 3,2753.979176540237,16977.61467889908,-2,0.0,60,1026
2023-02-09,Amberd 3,2753.979176540237,15507.749506865446,-2,0.0,60,1026
2023-02-10,Amberd 3,970.1464725324804,17394.454855930013,-3,0.0,59,1031
2023-02-10,Amberd 3,970.1464725324804,14446.972477064222,-3,0.0,59,1031
2023-02-10,Amberd 3,970.1464725324804,13229.039815919728,-3,0.0,59,1031
2023-02-11,Amberd 3,318.2124281781744,16473.488452263668,-3,0.0,54,1031
2023-02-11,Amberd 3,318.2124281781744,13287.339449541283,-3,0.0,54,1031
2023-02-11,Amberd 3,318.2124281781744,12239.870430970772,-3,0.0,54,1031
2023-02-12,Amberd 3,212.9593635486708,16289.711555847716,-5,0.0,54,1029
2023-02-12,Amberd 3,212.9593635486708,13099.449541284404,-5,0.0,54,1029
2023-02-12,Amberd 3,212.9593635486708,12073.541256449187,-5,0.0,54,1029
2023-02-13,Amberd 3,-569.5692840522934,15191.9710829203,-4,0.0,46,1029
2023-02-13,Amberd 3,-569.5692840522934,11886.97247706422,-4,0.0,46,1029
2023-02-13,Amberd 3,-569.5692840522934,10903.366593344386,-4,0.0,46,1029
2023-02-14,Amberd 3,-1951.603176923194,13289.094752780262,-5,0.0,46,1028
