Date,Station,Water_Flow_m3_s,avgtempC,totalprecipMM,humidity,pressureMB,Month,WaterFlow_Diff_1d,WaterFlow_Diff_7d,WaterFlow_3day_avg,WaterFlow_7day_avg,Temp_Deviation,WaterFlow_Humidity,month_sin,month_cos,Normalized_Efficiency,Prev_Day_Efficiency,Prev_Week_Efficiency
2024-02-23,Amberd 3,16273.056183155024,7,2.76,59,1020,2,-238317.26478672575,-238212.96157842467,94561.30920391722,83403.83062786216,-6.619667893009844,960110.3148061464,0.8660254037844386,0.5000000000000001,-0.4281111098964159,0.0005397294028657231,0.00022439228024804408
2024-02-23,Amberd 3,12753.02752293578,7,2.76,59,1020,2,-3520.0286602192446,-3725.381834896183,94538.80155865727,82871.633222877,-6.619667893009844,752428.623853211,0.8660254037844386,0.5000000000000001,-0.546276257261106,0.017649564879985778,-0.013904686764657042
2024-02-23,Amberd 3,254642.6193350677,7,2.76,59,1020,2,241889.59181213193,241860.23401396678,94556.23434705292,117423.09522487225,-6.619667893009844,15023914.540768994,0.8660254037844386,0.5000000000000001,-0.027358641543072697,0.02252111197781931,-0.017925224028586293
2024-02-24,Amberd 3,15974.962865075597,6,0.06,50,1024,2,-238667.6564699921,-238563.09845657746,94456.86990769311,83342.65258821832,-7.619667893009844,798748.1432537799,0.8660254037844386,0.5000000000000001,0.39487755258371904,0.001127903732887401,-0.000900168404327182
2024-02-24,Amberd 3,12471.19266055046,6,0.06,50,1024,2,-3503.770204525137,-3872.8381221472846,94362.92495356467,82789.38999934014,-7.619667893009844,623559.6330275229,0.8660254037844386,0.5000000000000001,0.5058180408623737,-0.016279458352908987,0.008407343557987699
2024-02-24,Amberd 3,254694.4185729586,6,0.06,50,1024,2,242223.22591240812,241873.868114243,94380.19136619498,117342.79972994627,-7.619667893009844,12734720.92864793,0.8660254037844386,0.5000000000000001,0.024767540153102504,-0.02085315733064675,0.010717939323662449
2024-02-25,Amberd 3,15915.344201459711,3,0.0,39,1027,2,-238779.07437149886,-238674.97676842104,94360.318478323,83246.37447731472,-10.619667893009844,620698.4238569287,0.8660254037844386,0.5000000000000001,0.16355403601045185,-0.0010210814359748882,0.0005397294028657231
2024-02-25,Amberd 3,12136.51376146789,3,0.0,39,1027,2,-3778.8304399918215,-4136.542421687134,94248.75884529548,82655.43984564512,-10.619667893009844,473324.0366972477,0.8660254037844386,0.5000000000000001,0.2144782949868667,-0.0067427765905174585,0.017649564879985778
2024-02-25,Amberd 3,254745.33542759003,3,0.0,39,1027,2,242608.82166612215,241992.30790465424,94265.73113017263,117225.76954631002,-10.619667893009844,9935068.081676012,0.8660254037844386,0.5000000000000001,0.010218121459516071,-0.008842210573874958,0.02252111197781931
2024-02-26,Amberd 3,15882.222721673108,1,0.0,38,1029,2,-238863.11270591692,-238760.39661339458,94254.69063691043,83117.14145868222,-12.619667893009844,603524.4634235781,0.8660254037844386,0.5000000000000001,0.07820275605846841,-0.0004212583917640903,0.001127903732887401
