Date,Station,Energy Production (kWh),Water_Flow_m3_s,avgtempC,totalprecipMM,humidity,pressureMB
2022-01-02,Amberd 3,-15.48994149468308,18456.61339628668,-3,3.6,67,1021
2022-01-02,Amberd 3,-15.48994149468308,16196.697247706426,-3,3.6,67,1021
2022-01-02,Amberd 3,-15.48994149468308,16593.781175800505,-3,3.6,67,1021
2022-01-03,Amberd 3,-952.8237931359145,16908.23153266268,-2,0.6,59,1021
2022-01-03,Amberd 3,-952.8237931359145,14411.743119266055,-2,0.6,59,1021
2022-01-03,Amberd 3,-952.8237931359145,14783.728394242076,-2,0.6,59,1021
2022-01-04,Amberd 3,1455.962244989938,20127.639367920496,-2,0.4,56,1020
2022-01-04,Amberd 3,1455.962244989938,18022.75229357798,-2,0.4,56,1020
2022-01-04,Amberd 3,1455.962244989938,18147.49134721389,-2,0.4,56,1020
2022-01-05,Amberd 3,321.22922166215176,18441.47214838423,-2,0.0,59,1025
2022-01-05,Amberd 3,321.22922166215176,16296.51376146789,-2,0.0,59,1025
2022-01-05,Amberd 3,321.22922166215176,16646.61514888383,-2,0.0,59,1025
2022-01-06,Amberd 3,81.40747699390886,18082.435307497453,-1,0.0,59,1030
2022-01-06,Amberd 3,81.40747699390886,16164.40366972477,-1,0.0,59,1030
2022-01-06,Amberd 3,81.40747699390886,16418.646339098363,-1,0.0,59,1030
2022-01-07,Amberd 3,-174.8797441937313,17799.29397172169,-2,0.0,65,1029
2022-01-07,Amberd 3,-174.8797441937313,15700.550458715596,-2,0.0,65,1029
2022-01-07,Amberd 3,-174.8797441937313,16064.463038058282,-2,0.0,65,1029
2022-01-08,Amberd 3,-403.9389680077074,17765.793960737527,-1,0.0,70,1028
2022-01-08,Amberd 3,-403.9389680077074,15621.284403669724,-1,0.0,70,1028
2022-01-08,Amberd 3,-403.9389680077074,16025.326761700262,-1,0.0,70,1028
2022-01-09,Amberd 3,-152.40480823064536,17648.26002389478,-1,0.0,68,1027
2022-01-09,Amberd 3,-152.40480823064536,15788.62385321101,-1,0.0,68,1027
2022-01-09,Amberd 3,-152.40480823064536,16130.994707866916,-1,0.0,68,1027
2022-01-10,Amberd 3,30.224046193894537,17724.72332580214,-1,3.2,62,1024
2022-01-10,Amberd 3,30.224046193894537,15997.064220183487,-1,3.2,62,1024
2022-01-10,Amberd 3,30.224046193894537,16402.991828555154,-1,3.2,62,1024
2022-01-11,Amberd 3,54.47988461994464,17973.796853797394,0,0.0,80,1023
2022-01-11,Amberd 3,54.47988461994464,16302.385321100915,0,0.0,80,1023
2022-01-11,Amberd 3,54.47988461994464,16705.31956342086,0,0.0,80,1023
2022-01-12,Amberd 3,-313.87013575390665,17692.73743960822,1,0.1,70,1022
2022-01-12,Amberd 3,-313.87013575390665,16049.908256880732,1,0.1,70,1022
2022-01-12,Amberd 3,-313.87013575390665,16551.70967871563,1,0.1,70,1022
2022-01-13,Amberd 3,-28.633260523551144,18326.02013312807,2,12.0,87,1017
2022-01-13,Amberd 3,-28.633260523551144,16651.74311926606,2,12.0,87,1017
2022-01-13,Amberd 3,-28.633260523551144,16999.82004301496,2,12.0,87,1017
2022-01-14,Amberd 3,-4472.344803563759,12655.43352806285,-2,1.2,83,1012
2022-01-14,Amberd 3,-4472.344803563759,10504.22018348624,-2,1.2,83,1012
2022-01-14,Amberd 3,-4472.344803563759,11083.39346459128,-2,1.2,83,1012
2022-01-15,Amberd 3,907.5196057761276,20496.518019943866,-6,0.9,60,1013
2022-01-15,Amberd 3,907.5196057761276,18712.66055045872,-6,0.9,60,1013
2022-01-15,Amberd 3,907.5196057761276,18859.771576929863,-6,0.9,60,1013
2022-01-16,Amberd 3,-770.5606115546252,17923.262938922977,-6,0.1,48,1018
2022-01-16,Amberd 3,-770.5606115546252,15718.165137614678,-6,0.1,48,1018
2022-01-16,Amberd 3,-770.5606115546252,15983.25526461539,-6,0.1,48,1018
2022-01-17,Amberd 3,1093.362003917715,20168.331471658323,-7,0.0,39,1025
2022-01-17,Amberd 3,1093.362003917715,18151.92660550459,-7,0.0,39,1025
2022-01-17,Amberd 3,1093.362003917715,18294.252383556475,-7,0.0,39,1025
2022-01-18,Amberd 3,-60.90598915052215,18417.813948536656,-9,0.0,50,1027
2022-01-18,Amberd 3,-60.90598915052215,16243.669724770642,-9,0.0,50,1027
2022-01-18,Amberd 3,-60.90598915052215,16574.213037621492,-9,0.0,50,1027
2022-01-19,Amberd 3,-199.8977975955022,17953.356169129092,-6,2.8,82,1022
2022-01-19,Amberd 3,-199.8977975955022,15574.311926605504,-6,2.8,82,1022
2022-01-19,Amberd 3,-199.8977975955022,16010.650658066004,-6,2.8,82,1022
2022-01-20,Amberd 3,-602.312653906878,17226.57626981163,-5,8.5,77,1019
2022-01-20,Amberd 3,-602.312653906878,14620.183486238531,-5,8.5,77,1019
2022-01-20,Amberd 3,-602.312653906878,15148.674171280612,-5,8.5,77,1019
2022-01-21,Amberd 3,269.4500344291846,18317.881712380506,-9,0.0,67,1034
2022-01-21,Amberd 3,269.4500344291846,15756.330275229358,-9,0.0,67,1034
2022-01-21,Amberd 3,269.4500344291846,16153.498066772778,-9,0.0,67,1034
2022-01-22,Amberd 3,162.9286088986155,18475.161424967173,-9,0.0,69,1033
2022-01-22,Amberd 3,162.9286088986155,16220.183486238531,-9,0.0,69,1033
2022-01-22,Amberd 3,162.9286088986155,16614.327720888465,-9,0.0,69,1033
2022-01-23,Amberd 3,-234.16859543667303,17497.415341666652,-7,0.0,70,1028
2022-01-23,Amberd 3,-234.16859543667303,15189.724770642202,-7,0.0,70,1028
2022-01-23,Amberd 3,-234.16859543667303,15726.91265447036,-7,0.0,70,1028
2022-01-24,Amberd 3,-76.74128931612722,17457.66956592273,-5,0.0,61,1027
2022-01-24,Amberd 3,-76.74128931612722,15298.348623853211,-5,0.0,61,1027
2022-01-24,Amberd 3,-76.74128931612722,15783.660255189488,-5,0.0,61,1027
2022-01-25,Amberd 3,60.00513629111083,17610.217638539885,-4,0.7,67,1031
2022-01-25,Amberd 3,60.00513629111083,15442.201834862386,-4,0.7,67,1031
2022-01-25,Amberd 3,60.00513629111083,15981.298450797489,-4,0.7,67,1031
2022-01-26,Amberd 3,44.69577358538845,17451.04526996541,-4,0.1,75,1025
2022-01-26,Amberd 3,44.69577358538845,15242.56880733945,-4,0.1,75,1025
2022-01-26,Amberd 3,44.69577358538845,15881.500946084538,-4,0.1,75,1025
2022-01-27,Amberd 3,122.63415354096104,17496.27974807397,-3,5.1,77,1017
2022-01-27,Amberd 3,122.63415354096104,15433.394495412844,-3,5.1,77,1017
2022-01-27,Amberd 3,122.63415354096104,15935.313326076815,-3,5.1,77,1017
2022-01-28,Amberd 3,29.53736594954717,17443.474646014183,-4,0.0,68,1024
2022-01-28,Amberd 3,29.53736594954717,15233.761467889908,-4,0.0,68,1024
2022-01-28,Amberd 3,29.53736594954717,15686.797971203388,-4,0.0,68,1024
2022-01-29,Amberd 3,-277.36075200835694,17421.70910215442,-5,0.0,74,1028
2022-01-29,Amberd 3,-277.36075200835694,15119.266055045871,-5,0.0,74,1028
2022-01-29,Amberd 3,-277.36075200835694,15568.410735220375,-5,0.0,74,1028
2022-01-30,Amberd 3,-202.72206448113684,17099.768318628634,-5,0.0,72,1029
2022-01-30,Amberd 3,-202.72206448113684,14796.330275229358,-5,0.0,72,1029
2022-01-30,Amberd 3,-202.72206448113684,15296.413614532135,-5,0.0,72,1029
2022-01-31,Amberd 3,244.68879916220976,17467.132845861757,-3,0.0,67,1023
2022-01-31,Amberd 3,244.68879916220976,15239.633027522936,-3,0.0,67,1023
2022-01-31,Amberd 3,244.68879916220976,15696.582040292891,-3,0.0,67,1023
2022-02-01,Amberd 3,119.9482163419325,17330.483083542174,-2,0.0,65,1025
2022-02-01,Amberd 3,119.9482163419325,15292.477064220184,-2,0.0,65,1025
2022-02-01,Amberd 3,119.9482163419325,15694.625226474993,-2,0.0,65,1025
2022-02-02,Amberd 3,-0.1936186800958239,17127.02256485304,-1,0.0,62,1028
2022-02-02,Amberd 3,-0.1936186800958239,15172.11009174312,-1,0.0,62,1028
2022-02-02,Amberd 3,-0.1936186800958239,15624.179929030555,-1,0.0,62,1028
2022-02-03,Amberd 3,-131.25837463079552,17003.432128849316,0,0.0,63,1025
2022-02-03,Amberd 3,-131.25837463079552,15042.935779816513,0,0.0,63,1025
2022-02-03,Amberd 3,-131.25837463079552,15478.39729959693,0,0.0,63,1025
2022-02-04,Amberd 3,-275.1167507502778,17053.20898132861,0,6.2,73,1015
2022-02-04,Amberd 3,-275.1167507502778,15092.844036697252,0,6.2,73,1015
2022-02-04,Amberd 3,-275.1167507502778,15530.252865771308,0,6.2,73,1015
2022-02-05,Amberd 3,-4282.27100884072,12167.31754880771,-3,0.1,75,1014
2022-02-05,Amberd 3,-4282.27100884072,9823.119266055048,-3,0.1,75,1014
2022-02-05,Amberd 3,-4282.27100884072,10424.925614867592,-3,0.1,75,1014
2022-02-06,Amberd 3,53.19667639527324,17691.412580416756,-4,0.0,45,1026
2022-02-06,Amberd 3,53.19667639527324,15042.935779816513,-4,0.0,45,1026
2022-02-06,Amberd 3,53.19667639527324,15366.858911976577,-4,0.0,45,1026
2022-02-07,Amberd 3,2347.167158206361,20652.283607740286,-3,0.0,50,1029
2022-02-07,Amberd 3,2347.167158206361,18518.89908256881,-3,0.0,50,1029
2022-02-07,Amberd 3,2347.167158206361,18668.98222968452,-3,0.0,50,1029
2022-02-08,Amberd 3,12.227017635905211,17583.34192351304,-2,0.0,53,1028
2022-02-08,Amberd 3,12.227017635905211,15233.761467889908,-2,0.0,53,1028
2022-02-08,Amberd 3,12.227017635905211,15711.25814392715,-2,0.0,53,1028
2022-02-09,Amberd 3,-96.42261627004336,17277.48871588361,1,0.0,56,1025
2022-02-09,Amberd 3,-96.42261627004336,15145.688073394496,1,0.0,56,1025
2022-02-09,Amberd 3,-96.42261627004336,15610.482232305249,1,0.0,56,1025
2022-02-10,Amberd 3,44.39817100212895,17275.5960598958,2,9.4,64,1024
2022-02-10,Amberd 3,44.39817100212895,15095.77981651376,2,9.4,64,1024
2022-02-10,Amberd 3,44.39817100212895,15548.842597041368,2,9.4,64,1024
2022-02-11,Amberd 3,-14.491544939875894,17128.725955242066,2,3.0,86,1025
2022-02-11,Amberd 3,-14.491544939875894,15315.963302752294,2,3.0,86,1025
2022-02-11,Amberd 3,-14.491544939875894,15731.80468901511,2,3.0,86,1025
2022-02-12,Amberd 3,-321.0500067624598,17003.621394448095,1,0.0,63,1030
2022-02-12,Amberd 3,-321.0500067624598,14849.174311926605,1,0.0,63,1030
2022-02-12,Amberd 3,-321.0500067624598,15314.024938893248,1,0.0,63,1030
2022-02-13,Amberd 3,183.2969777883536,17171.12144936892,0,0.0,57,1029
2022-02-13,Amberd 3,183.2969777883536,14778.715596330276,0,0.0,57,1029
2022-02-13,Amberd 3,183.2969777883536,15259.23415199202,0,0.0,57,1029
2022-02-14,Amberd 3,24.73296604663119,16641.17777278327,1,0.0,57,1026
2022-02-14,Amberd 3,24.73296604663119,14391.19266055046,1,0.0,57,1026
2022-02-14,Amberd 3,24.73296604663119,14886.46111968188,1,0.0,57,1026
2022-02-15,Amberd 3,-17.515142119857046,16527.239882317353,1,0.2,61,1026
2022-02-15,Amberd 3,-17.515142119857046,14264.954128440368,1,0.2,61,1026
2022-02-15,Amberd 3,-17.515142119857046,14785.685208059977,1,0.2,61,1026
2022-02-16,Amberd 3,20.743270746246708,16436.58166050145,1,0.0,57,1027
2022-02-16,Amberd 3,20.743270746246708,14171.009174311926,1,0.0,57,1027
2022-02-16,Amberd 3,20.743270746246708,14703.499027708134,1,0.0,57,1027
2022-02-17,Amberd 3,-22.80713325961551,16266.242621598922,0,0.0,56,1024
2022-02-17,Amberd 3,-22.80713325961551,14027.155963302752,0,0.0,56,1024
2022-02-17,Amberd 3,-22.80713325961551,14587.068605543023,0,0.0,56,1024
2022-02-18,Amberd 3,-48.07033053796658,16292.929071026983,0,0.0,55,1020
2022-02-18,Amberd 3,-48.07033053796658,14100.550458715596,0,0.0,55,1020
2022-02-18,Amberd 3,-48.07033053796658,14666.319565168014,0,0.0,55,1020
2022-02-19,Amberd 3,-262.77247209953566,16448.126862027068,1,0.0,52,1023
2022-02-19,Amberd 3,-262.77247209953566,14344.22018348624,1,0.0,52,1023
2022-02-19,Amberd 3,-262.77247209953566,14952.01438258156,1,0.0,52,1023
2022-02-20,Amberd 3,-118.2219526402896,16343.08445470384,2,0.0,51,1024
2022-02-20,Amberd 3,-118.2219526402896,14129.908256880732,2,0.0,51,1024
2022-02-20,Amberd 3,-118.2219526402896,14545.975515367105,2,0.0,51,1024
2022-02-21,Amberd 3,-83.76935742737078,16373.934747305078,3,0.0,48,1019
2022-02-21,Amberd 3,-83.76935742737078,14188.62385321101,3,0.0,48,1019
2022-02-21,Amberd 3,-83.76935742737078,14641.859392444252,3,0.0,48,1019
2022-02-22,Amberd 3,-150.43854737457514,16579.098656383238,4,0.0,51,1017
2022-02-22,Amberd 3,-150.43854737457514,14411.743119266055,4,0.0,51,1017
2022-02-22,Amberd 3,-150.43854737457514,14827.756705144848,4,0.0,51,1017
2022-02-23,Amberd 3,2.9873443586056965,17010.813487201758,5,0.3,58,1020
2022-02-23,Amberd 3,2.9873443586056965,14793.394495412844,5,0.3,58,1020
2022-02-23,Amberd 3,2.9873443586056965,15213.249027271346,5,0.3,58,1020
2022-02-24,Amberd 3,251.70554047987025,17587.884297883775,6,0.0,54,1023
2022-02-24,Amberd 3,251.70554047987025,14579.082568807342,6,0.0,54,1023
2022-02-24,Amberd 3,251.70554047987025,15035.178969842354,6,0.0,54,1023
2022-02-25,Amberd 3,254.70717115830485,17960.926793080314,6,3.0,58,1019
2022-02-25,Amberd 3,254.70717115830485,14684.770642201836,6,3.0,58,1019
2022-02-25,Amberd 3,254.70717115830485,15157.479833461166,6,3.0,58,1019
2022-02-26,Amberd 3,-416.70212406873,17711.096202689936,7,11.7,59,1012
2022-02-26,Amberd 3,-416.70212406873,14637.798165137614,7,11.7,59,1012
2022-02-26,Amberd 3,-416.70212406873,15123.2355916479,7,11.7,59,1012
2022-02-27,Amberd 3,82.95268006909282,18241.229144874367,6,0.6,50,1020
2022-02-27,Amberd 3,82.95268006909282,15086.97247706422,6,0.6,50,1020
2022-02-27,Amberd 3,82.95268006909282,15289.564766169484,6,0.6,50,1020
2022-02-28,Amberd 3,-20.241866021586247,18313.33933800977,6,0.0,50,1022
2022-02-28,Amberd 3,-20.241866021586247,14948.990825688074,6,0.0,50,1022
2022-02-28,Amberd 3,-20.241866021586247,15197.594516728135,6,0.0,50,1022
2022-03-01,Amberd 3,-850.1963896249345,17846.42110581806,6,5.4,51,1020
2022-03-01,Amberd 3,-850.1963896249345,14840.366972477064,6,5.4,51,1020
2022-03-01,Amberd 3,-850.1963896249345,15118.343557103146,6,5.4,51,1020
2022-03-02,Amberd 3,-916.3816271520373,18566.76597477698,8,5.7,53,1015
2022-03-02,Amberd 3,-916.3816271520373,15145.688073394496,8,5.7,53,1015
2022-03-02,Amberd 3,-916.3816271520373,15525.360831226555,8,5.7,53,1015
2022-03-03,Amberd 3,1378.8121655005416,22421.349159542453,9,6.9,57,1006
2022-03-03,Amberd 3,1378.8121655005416,15985.321100917432,9,6.9,57,1006
2022-03-03,Amberd 3,1378.8121655005416,16188.720715494996,9,6.9,57,1006
2022-03-04,Amberd 3,-4833.947481576537,14632.69123852366,5,12.6,58,1004
2022-03-04,Amberd 3,-4833.947481576537,8965.871559633028,5,12.6,58,1004
2022-03-04,Amberd 3,-4833.947481576537,9848.643945495747,5,12.6,58,1004
2022-03-05,Amberd 3,-8105.753318829592,10971.34823011317,3,0.0,39,1015
2022-03-05,Amberd 3,-8105.753318829592,6317.798165137615,3,0.0,39,1015
2022-03-05,Amberd 3,-8105.753318829592,6325.400666364992,3,0.0,39,1015
2022-03-06,Amberd 3,1214.7394957046035,23440.92294017348,3,0.2,41,1016
2022-03-06,Amberd 3,1214.7394957046035,20582.75229357798,3,0.2,41,1016
2022-03-06,Amberd 3,1214.7394957046035,20778.4275253818,3,0.2,41,1016
2022-03-07,Amberd 3,704.0885029438614,22415.29266038147,3,0.0,40,1012
2022-03-07,Amberd 3,704.0885029438614,20101.284403669728,3,0.0,40,1012
2022-03-07,Amberd 3,704.0885029438614,20187.46975237569,3,0.0,40,1012
2022-03-08,Amberd 3,-856.4436869350557,19465.588303385997,4,1.2,42,1010
2022-03-08,Amberd 3,-856.4436869350557,17004.036697247706,4,1.2,42,1010
2022-03-08,Amberd 3,-856.4436869350557,17341.284054238688,4,1.2,42,1010
2022-03-09,Amberd 3,-1003.7854333404666,18463.426957842777,4,16.1,73,1007
2022-03-09,Amberd 3,-1003.7854333404666,16117.43119266055,4,16.1,73,1007
2022-03-09,Amberd 3,-1003.7854333404666,16527.24950599187,4,16.1,73,1007
2022-03-10,Amberd 3,-612.3648940886287,18344.378896209782,6,6.8,59,1002
2022-03-10,Amberd 3,-612.3648940886287,14907.88990825688,6,6.8,59,1002
2022-03-10,Amberd 3,-612.3648940886287,15612.43904612315,6,6.8,59,1002
2022-03-11,Amberd 3,684.9712189710172,19794.34264846788,5,6.3,56,1001
2022-03-11,Amberd 3,684.9712189710172,15486.238532110092,5,6.3,56,1001
2022-03-11,Amberd 3,684.9712189710172,17625.022057834332,5,6.3,56,1001
2022-03-12,Amberd 3,-272.56520525772976,18778.93271101002,2,5.9,43,1012
2022-03-12,Amberd 3,-272.56520525772976,14599.633027522934,2,5.9,43,1012
2022-03-12,Amberd 3,-272.56520525772976,16831.534054675474,2,5.9,43,1012
2022-03-13,Amberd 3,-53.44074655648001,18608.59367210749,1,4.0,47,1017
2022-03-13,Amberd 3,-53.44074655648001,14226.788990825688,1,4.0,47,1017
2022-03-13,Amberd 3,-53.44074655648001,16463.653056910087,1,4.0,47,1017
2022-03-14,Amberd 3,3.5639102872737567,18397.18399826957,1,3.9,49,1021
2022-03-14,Amberd 3,3.5639102872737567,14027.155963302752,1,3.9,49,1021
2022-03-14,Amberd 3,3.5639102872737567,16231.770619488818,1,3.9,49,1021
2022-03-15,Amberd 3,51.40987626532842,18389.80263991713,1,2.7,49,1021
2022-03-15,Amberd 3,51.40987626532842,14112.29357798165,1,2.7,49,1021
2022-03-15,Amberd 3,51.40987626532842,16318.848834385411,1,2.7,49,1021
2022-03-16,Amberd 3,-266.4524048614712,17845.664043422938,-1,0.0,40,1019
2022-03-16,Amberd 3,-266.4524048614712,13692.477064220184,-1,0.0,40,1019
2022-03-16,Amberd 3,-266.4524048614712,15862.911214814478,-1,0.0,40,1019
2022-03-17,Amberd 3,435.7015999763243,18676.729287668502,-1,0.0,36,1023
2022-03-17,Amberd 3,435.7015999763243,14755.229357798164,-1,0.0,36,1023
2022-03-17,Amberd 3,435.7015999763243,16912.741828118367,-1,0.0,36,1023
2022-03-18,Amberd 3,-175.91000400919984,17913.98892458273,2,2.3,40,1023
2022-03-18,Amberd 3,-175.91000400919984,13701.284403669724,2,2.3,40,1023
2022-03-18,Amberd 3,-175.91000400919984,15927.486070805213,2,2.3,40,1023
2022-03-19,Amberd 3,-329.1298646761861,18164.38731176945,2,3.7,57,1019
2022-03-19,Amberd 3,-329.1298646761861,13874.495412844037,2,3.7,57,1019
2022-03-19,Amberd 3,-329.1298646761861,16146.649218410124,2,3.7,57,1019
2022-03-20,Amberd 3,-101.7195679114684,18143.56809590358,1,6.6,77,1017
2022-03-20,Amberd 3,-101.7195679114684,13865.688073394496,1,6.6,77,1017
2022-03-20,Amberd 3,-101.7195679114684,16188.720715494996,1,6.6,77,1017
2022-03-21,Amberd 3,39.11419032505728,18211.13591466825,0,5.6,71,1022
2022-03-21,Amberd 3,39.11419032505728,13598.532110091744,0,5.6,71,1022
2022-03-21,Amberd 3,39.11419032505728,15935.313326076815,0,5.6,71,1022
2022-03-22,Amberd 3,14.408293204489382,18302.92973007684,1,0.3,72,1023
2022-03-22,Amberd 3,14.408293204489382,13974.311926605504,1,0.3,72,1023
2022-03-22,Amberd 3,14.408293204489382,16229.813805670916,1,0.3,72,1023
2022-03-23,Amberd 3,356.725401515876,18810.161534808816,2,1.1,62,1025
2022-03-23,Amberd 3,356.725401515876,14549.724770642202,2,1.1,62,1025
2022-03-23,Amberd 3,356.725401515876,16789.462557590603,2,1.1,62,1025
2022-03-24,Amberd 3,105.4380497658185,18432.57666524154,2,4.4,74,1014
2022-03-24,Amberd 3,105.4380497658185,14285.504587155963,2,4.4,74,1014
2022-03-24,Amberd 3,105.4380497658185,16582.040292893096,2,4.4,74,1014
2022-03-25,Amberd 3,-156.22451123654537,18276.43254624756,2,0.9,57,1015
2022-03-25,Amberd 3,-156.22451123654537,14053.577981651377,2,0.9,57,1015
2022-03-25,Amberd 3,-156.22451123654537,16332.546531110718,2,0.9,57,1015
2022-03-26,Amberd 3,-759.720040676626,18521.53149666842,3,0.0,48,1022
2022-03-26,Amberd 3,-759.720040676626,14150.45871559633,3,0.0,48,1022
2022-03-26,Amberd 3,-759.720040676626,16416.68952528046,3,0.0,48,1022
2022-03-27,Amberd 3,-1357.1273108395562,18300.847808490253,3,0.2,41,1025
2022-03-27,Amberd 3,-1357.1273108395562,14085.871559633028,3,0.2,41,1025
2022-03-27,Amberd 3,-1357.1273108395562,16340.373786382324,3,0.2,41,1025
2022-03-28,Amberd 3,-6075.984339935956,12922.67655354104,4,0.1,42,1026
2022-03-28,Amberd 3,-6075.984339935956,7920.733944954129,4,0.1,42,1026
2022-03-28,Amberd 3,-6075.984339935956,10233.157860713294,4,0.1,42,1026
2022-03-29,Amberd 3,-620.4932126587973,21832.54388173604,5,0.0,38,1029
2022-03-29,Amberd 3,-620.4932126587973,17095.045871559632,5,0.0,38,1029
2022-03-29,Amberd 3,-620.4932126587973,18940.000943463805,5,0.0,38,1029
2022-03-30,Amberd 3,-608.8925410071097,24298.29610264955,7,0.1,41,1021
2022-03-30,Amberd 3,-608.8925410071097,17764.403669724772,7,0.1,41,1021
2022-03-30,Amberd 3,-608.8925410071097,19662.06524226928,7,0.1,41,1021
2022-03-31,Amberd 3,-1560.9404950493044,27744.06559404895,9,0.4,45,1020
2022-03-31,Amberd 3,-1560.9404950493044,17570.642201834864,9,0.4,45,1020
2022-03-31,Amberd 3,-1560.9404950493044,19632.71303500076,9,0.4,45,1020
2022-04-01,Amberd 3,-3665.289815626634,30442.993032660142,10,0.0,41,1023
2022-04-01,Amberd 3,-3665.289815626634,17746.788990825688,10,0.0,41,1023
2022-04-01,Amberd 3,-3665.289815626634,19736.424167349516,10,0.0,41,1023
2022-04-02,Amberd 3,-5772.103181172704,33059.589935801785,12,0.0,33,1018
2022-04-02,Amberd 3,-5772.103181172704,19790.09174311927,12,0.0,33,1018
2022-04-02,Amberd 3,-5772.103181172704,21650.18808125669,12,0.0,33,1018
2022-04-03,Amberd 3,1939.7543783029687,48298.87741841724,15,0.0,30,1013
2022-04-03,Amberd 3,1939.7543783029687,24927.706422018357,15,0.0,30,1013
2022-04-03,Amberd 3,1939.7543783029687,26239.894891143496,15,0.0,30,1013
2022-04-04,Amberd 3,5907.424150246057,59094.01937606568,15,0.0,34,1012
2022-04-04,Amberd 3,5907.424150246057,26454.311926605504,15,0.0,34,1012
2022-04-04,Amberd 3,5907.424150246057,27690.87233711709,15,0.0,34,1012
2022-04-05,Amberd 3,-214.5431924516597,55528.25549503938,13,0.0,38,1013
2022-04-05,Amberd 3,-214.5431924516597,25153.761467889908,13,0.0,38,1013
2022-04-05,Amberd 3,-214.5431924516597,26623.43039945209,13,0.0,38,1013
2022-04-06,Amberd 3,-5208.94801148519,52539.183893497546,14,0.6,47,1013
2022-04-06,Amberd 3,-5208.94801148519,22000.73394495413,14,0.6,47,1013
2022-04-06,Amberd 3,-5208.94801148519,23788.007177313542,14,0.6,47,1013
2022-04-07,Amberd 3,2270.120820274584,66302.76750242074,11,16.4,53,1012
2022-04-07,Amberd 3,2270.120820274584,20876.33027522936,11,16.4,53,1012
2022-04-07,Amberd 3,2270.120820274584,22691.213032380027,11,16.4,53,1012
2022-04-08,Amberd 3,-522.7914955223314,66242.7703076073,10,4.4,67,1008
2022-04-08,Amberd 3,-522.7914955223314,20274.49541284404,10,4.4,67,1008
2022-04-08,Amberd 3,-522.7914955223314,22139.391535731946,10,4.4,67,1008
2022-04-09,Amberd 3,-9372.406838619005,76846.75401048735,12,8.1,60,1009
2022-04-09,Amberd 3,-9372.406838619005,22479.26605504587,12,8.1,60,1009
2022-04-09,Amberd 3,-9372.406838619005,24330.04460487212,12,8.1,60,1009
2022-04-10,Amberd 3,-16945.762350788864,86311.73733990581,12,0.0,46,1012
2022-04-10,Amberd 3,-16945.762350788864,27517.06422018349,12,0.0,46,1012
2022-04-10,Amberd 3,-16945.762350788864,28629.16456280062,12,0.0,46,1012
2022-04-11,Amberd 3,-24763.055761659416,94740.11298480298,14,0.2,37,1009
2022-04-11,Amberd 3,-24763.055761659416,33597.064220183485,14,0.2,37,1009
2022-04-11,Amberd 3,-24763.055761659416,34873.35745572272,14,0.2,37,1009
2022-04-12,Amberd 3,4614.799620382823,154317.3274345555,14,0.9,32,1002
2022-04-12,Amberd 3,4614.799620382823,36870.45871559633,14,0.9,32,1002
2022-04-12,Amberd 3,4614.799620382823,36885.9404674339,14,0.9,32,1002
2022-04-13,Amberd 3,0.0,168556.53549321432,8,13.5,47,1006
2022-04-13,Amberd 3,0.0,33379.81651376147,8,13.5,47,1006
2022-04-13,Amberd 3,0.0,34153.24997073515,8,13.5,47,1006
2022-04-14,Amberd 3,-15598.374689550386,139918.75774172344,6,0.2,39,1018
2022-04-14,Amberd 3,-15598.374689550386,26463.119266055044,6,0.2,39,1018
2022-04-14,Amberd 3,-15598.374689550386,28355.21062829448,6,0.2,39,1018
2022-04-15,Amberd 3,-56584.355059556496,77117.78234794115,9,0.0,34,1018
2022-04-15,Amberd 3,-56584.355059556496,27784.22018348624,9,0.0,34,1018
2022-04-15,Amberd 3,-56584.355059556496,28757.33586787313,9,0.0,34,1018
2022-04-16,Amberd 3,-56258.40284600543,70528.87905759251,11,0.4,44,1015
2022-04-16,Amberd 3,-56258.40284600543,36620.91743119266,11,0.4,44,1015
2022-04-16,Amberd 3,-56258.40284600543,38322.24180977324,11,0.4,44,1015
2022-04-17,Amberd 3,-29388.461659511348,100414.29563624503,12,0.0,41,1017
2022-04-17,Amberd 3,-29388.461659511348,50122.56880733945,12,0.0,41,1017
2022-04-17,Amberd 3,-29388.461659511348,51629.554178409,12,0.0,41,1017
2022-04-18,Amberd 3,-7.275957614183426e-11,131043.52601810529,15,0.0,30,1015
2022-04-18,Amberd 3,-7.275957614183426e-11,57394.49541284404,15,0.0,30,1015
2022-04-18,Amberd 3,-7.275957614183426e-11,58012.68085240208,15,0.0,30,1015
2022-04-19,Amberd 3,13542.871039099991,166333.04323873998,18,0.0,26,1010
2022-04-19,Amberd 3,13542.871039099991,64792.66055045871,18,0.0,26,1010
2022-04-19,Amberd 3,13542.871039099991,63143.446682938506,18,0.0,26,1010
2022-04-20,Amberd 3,27327.37695651564,201915.7328718858,18,4.7,31,1006
2022-04-20,Amberd 3,27327.37695651564,67208.80733944954,18,4.7,31,1006
2022-04-20,Amberd 3,27327.37695651564,66696.04216933777,18,4.7,31,1006
2022-04-21,Amberd 3,-1.1641532182693479e-10,181845.06244919825,15,0.7,43,1011
2022-04-21,Amberd 3,-1.1641532182693479e-10,69531.00917431193,15,0.7,43,1011
2022-04-21,Amberd 3,-1.1641532182693479e-10,70145.90493029724,15,0.7,43,1011
2022-04-22,Amberd 3,-32476.754033078687,160481.5187212405,16,0.1,35,1013
2022-04-22,Amberd 3,-32476.754033078687,85299.08256880734,16,0.1,35,1013
